,Unnamed: 0,chain,protocol,protocol_category,protocol_chains,protocol_mcaptvl,protocol_tvl,protocol_mcap,protocol_strikeTvl
1111,1111,Harmony,DxSale,Launchpad,"['BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'CORE', 'Cronos', 'Heco', 'OKExChain', 'KCC', 'Celo', 'Harmony', 'Milkomeda C1', 'Bitgert', 'Dexit', 'Moonriver', 'Dogechain', 'Gnosis', 'smartBCH']",1273.8750965039867,1163.6109519377,1482295.0136927336,False
1112,1112,Harmony,CougarSwap,Yield,"['Cronos', 'Moonbeam', 'BSC', 'Avalanche', 'Fantom', 'Polygon', 'Harmony', 'Arbitrum']",,425.0432029648399,0.0,True
1113,1113,Harmony,Adena Finance,Dexes,['Harmony'],,259.4723363145923,,False
1114,1114,Harmony,YieldWolf,Yield,"['Fantom', 'Avalanche', 'Cronos', 'BSC', 'Polygon', 'Celo', 'Harmony']",,221.32124189777397,,True
1115,1115,Harmony,EggTartSwap,Dexes,['Harmony'],,213.5279714153447,,False
1116,1116,Velas,WagyuSwap,Dexes,['Velas'],0.1594323543129761,2126248.99036402,338992.8823893242,False
1117,1117,Velas,Wavelength DAO,Dexes,['Velas'],,1693703.3918064628,,False
1118,1118,Velas,AstroSwap,Dexes,['Velas'],0.4493885139544897,727753.5140074551,327044.0701849682,False
1119,1119,Velas,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",878.9326021303717,22085.78289081569,19411914.62631108,True
1120,1120,Velas,Symblox,Synthetics,['Velas'],,10686.594773076264,,False
1121,1121,Velas,BambooDeFi,Yield,"['BSC', 'Ethereum', 'Polygon', 'Velas']",,10466.219024661956,0.0,True
1122,1122,Velas,Earnifty,Yield Aggregator,['Velas'],,517.8288251944192,,True
1123,1123,Velas,KyberSwap Classic,Dexes,"['Bittorrent', 'Polygon', 'Ethereum', 'Optimism', 'BSC', 'Avalanche', 'Fantom', 'Arbitrum', 'Cronos', 'Oasis', 'Velas', 'Aurora']",,5.8379461955463965,,False
1124,1124,Velas,Velhalla,Gaming,['Velas'],,0.0,3162257.2676803293,False
1125,1125,Velas,VelasPad,Launchpad,['Velas'],,0.0,5687927.283824814,False
1126,1126,Velas,VeleroDAO,CDP,['Velas'],,0.0,0.0,False
1127,1127,Nuls,Nerve Staking,Dexes,['Nuls'],1.7814266421802325,2857821.0,5090998.467982153,False
1128,1128,Nuls,NerveSwap,Dexes,['Nuls'],,1641999.939409,,False
1129,1129,Nuls,NULS POCM,Staking,['Nuls'],,0.0,,False
1130,1130,Dogechain,Quickswap V3,Dexes,"['Polygon', 'Dogechain']",,1705436.8134642122,,False
1131,1131,Dogechain,KibbleSwap,Dexes,['Dogechain'],,1003655.6118772808,0.0,False
1132,1132,Dogechain,DogeSwapOrg,Dexes,['Dogechain'],,829015.7530615077,,False
1133,1133,Dogechain,Frax Swap,Dexes,"['Ethereum', 'Dogechain', 'Polygon', 'BSC', 'Arbitrum', 'Avalanche', 'Fantom', 'Moonbeam']",,353319.5963154677,,False
1134,1134,Dogechain,Yodeswap,Dexes,['Dogechain'],0.0038783779064003,222985.85744830183,864.8234229672235,False
1135,1135,Dogechain,FlokiFi Locker,Launchpad,"['Ethereum', 'BSC', 'Dogechain', 'Cronos', 'Arbitrum', 'Fantom', 'Optimism', 'Polygon', 'KCC', 'Avalanche', 'OKExChain', 'Evmos']",2954.5483556397035,127424.47480734802,376481772.5103029,False
1136,1136,Dogechain,Clever Protocol,Dexes,['Dogechain'],,32545.88473310737,,False
1137,1137,Dogechain,Wojak Finance,Dexes,['Dogechain'],,25403.096373942848,,False
1138,1138,Dogechain,Atlantis Loans,Lending,"['BSC', 'Polygon', 'Dogechain', 'Avalanche']",7.467933354798738,19033.771463839807,142142.9367824257,False
1139,1139,Dogechain,DogeMuskSwap,Dexes,['Dogechain'],,16422.676293826564,,False
1140,1140,Dogechain,Matrix Farm,Yield Aggregator,"['Fantom', 'Arbitrum', 'Dogechain', 'Optimism']",,12361.30761800806,,True
1141,1141,Dogechain,Doge Shrek,Dexes,['Dogechain'],,11466.488666742787,0.0,False
1142,1142,Dogechain,DarkSwap,Dexes,['Dogechain'],,10210.855524694876,,False
1143,1143,Dogechain,DogMoney,Dexes,['Dogechain'],,8383.341189006063,,False
1144,1144,Dogechain,Chocodoge,Algo-Stables,['Dogechain'],,5999.543124095601,,False
1145,1145,Dogechain,RadioShack,Dexes,"['BSC', 'Ethereum', 'Avalanche', 'Polygon', 'Cronos', 'Optimism', 'Fantom', 'Dogechain']",554.9458510135539,4250.607751040193,2358857.1357258083,False
1146,1146,Dogechain,Bourbon Defi,Dexes,['Dogechain'],,3586.451378271435,,False
1147,1147,Dogechain,DarkAuto,Yield Aggregator,"['Cronos', 'Dogechain']",,2429.8244524288166,,True
1148,1148,Dogechain,SweetSwap,Dexes,['Dogechain'],,1894.8369468980784,,False
1149,1149,Dogechain,IcecreamSwap,Dexes,"['CORE', 'Bitgert', 'XDC', 'Dogechain', 'Fuse']",,1720.5145145399017,0.0,False
1150,1150,Dogechain,AutoBark,Yield Aggregator,['Dogechain'],,1468.701042095403,,True
1151,1151,Dogechain,DogePup,Farm,['Dogechain'],,1401.0273425432365,0.0,False
1152,1152,Dogechain,Fruits of Ryoshi,Farm,['Dogechain'],44.57081948974412,1246.9903606892617,55579.38227173199,False
1153,1153,Dogechain,BoneSwap,Farm,['Dogechain'],,540.387431509421,,False
1154,1154,Dogechain,ElonSwap,Dexes,['Dogechain'],,416.6774077199089,,False
1155,1155,Dogechain,Inuswap,Dexes,['Dogechain'],,270.62202482432656,,False
1156,1156,Dogechain,Dogium Farm,Dexes,['Dogechain'],,253.06742348338943,,False
1157,1157,Dogechain,StableDoin,Dexes,['Dogechain'],,219.691174834,,False
1158,1158,Dogechain,Doge Compounder,Yield Aggregator,['Dogechain'],,170.0219235085736,,True
1159,1159,Dogechain,WTFDOGE,Farm,['Dogechain'],,92.83776602413752,,False
1160,1160,Step,Step Exchange,Dexes,['Step'],0.0521992694526134,4222426.035547241,220407.554373261,False
1161,1161,Step,DAO Maker Vesting,Services,"['Celo', 'Fantom', 'Step', 'Polygon', 'BSC', 'Ethereum']",,0.0,251356202.11563373,False
1162,1162,Juno,WYND DEX,Dexes,['Juno'],,4126670.438705554,,False
1163,1163,Juno,WYND LSD,Liquid Staking,['Juno'],,49280.18939241773,,True
1164,1164,Juno,StakeEasy,Liquid Staking,"['Secret', 'Juno']",,109206.590879683,,True
1165,1165,Juno,Junoswap,Dexes,['Juno'],,0.0,0.0,False
1166,1166,Heiko,Parallel Lending,Lending,"['Parallel', 'Heiko']",,3713138.17090678,,False
1167,1167,Heiko,Parallel Liquid Crowdloan,Liquid Staking,"['Parallel', 'Heiko']",,2802322.7140925685,,True
1168,1168,Heiko,Parallel Liquid Staking,Liquid Staking,"['Parallel', 'Heiko']",,826356.1343618649,,True
1169,1169,Heiko,Parallel AMM,Dexes,"['Parallel', 'Heiko']",,316983.01846376434,,False
1170,1170,Heiko,Parallel DAOfi,Payments,"['Parallel', 'Heiko']",,357.70000000000005,,False
1171,1171,Bifrost,Bifrost Liquid Crowdloan,Liquid Staking,['Bifrost'],,16983915.65805305,,True
1172,1172,Bifrost,Bifrost Liquid Staking,Liquid Staking,"['Ethereum', 'Bifrost']",0.3656428506432115,15024625.72411494,5493646.979612713,True
1173,1173,Bifrost,Bifrost Dex,Dexes,['Bifrost'],,4033470.967480673,,False
1174,1174,Interlay,Interlay Collateral,Cross Chain,['Interlay'],,4006529.4,,False
1175,1175,Interlay,Interlay Staking,Liquid Staking,['Interlay'],,0.0,,True
1176,1176,Kardia,Kaidex,Dexes,['Kardia'],,3812723.874176711,0.0,False
1177,1177,Kardia,BecoSwap,Dexes,['Kardia'],,150372.29821600963,0.0,False
1178,1178,Kardia,SleepEarn Finance,Yield,['Kardia'],,45965.94,0.0,True
1179,1179,Kardia,Defily,Yield,"['BSC', 'Kardia', 'Harmony']",,0.0,0.0,False
1180,1180,Kardia,Wolf Safe Poor People,Yield,"['Kardia', 'Polygon', 'BSC', 'Avalanche']",,0.0,183500.4419920289,True
1181,1181,Carbon,Demex,Dexes,['Carbon'],,1996936.2507034657,,False
1182,1182,Carbon,Nitron,CDP,['Carbon'],,1947426.8560577712,,False
1183,1183,XDC,XSwap Protocol,Dexes,['XDC'],0.3678834209006896,3176219.769528983,1168478.5943467224,False
1184,1184,XDC,Globiance,Dexes,['XDC'],74.56967478379742,679416.3792381791,50663858.442576185,False
1185,1185,XDC,IcecreamSwap,Dexes,"['CORE', 'Bitgert', 'XDC', 'Dogechain', 'Fuse']",,62525.98295048167,0.0,False
1186,1186,Boba,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",158.3046964967994,1483742.544772664,234883413.22962537,False
1187,1187,Boba,OolongSwap,Dexes,['Boba'],0.5168099545073506,1029913.7799528588,532269.6937639304,False
1188,1188,Boba,Gin Finance,Dexes,['Boba'],,342933.45457671874,,False
1189,1189,Boba,Symbiosis Finance,Cross Chain,"['Ethereum', 'Boba', 'Avalanche', 'Boba_Bnb', 'BSC', 'Telos', 'Polygon', 'Kava', 'Boba_Avax', 'Aurora']",13.595064132579465,262954.83499408804,3574887.845716478,False
1190,1190,Boba,Outcome Finance,Synthetics,"['Ethereum', 'Boba', 'Polygon']",,259057.92205934296,,False
1191,1191,Boba,Bodh Finance,Lending,['Boba'],,99653.59644034496,,False
1192,1192,Boba,Thetanuts Finance,Options Vault,"['Ethereum', 'Fantom', 'Polygon', 'Boba', 'BSC', 'Avalanche', 'Aurora']",,87751.78701733843,,False
1193,1193,Boba,Zencha Finance,Dexes,['Boba'],,85975.65408933588,,False
1194,1194,Boba,UniDex,Derivatives,"['Fantom', 'Optimism', 'Metis', 'Boba', 'BSC']",788.9562792160957,29514.38380210975,23285558.427868318,False
1195,1195,Boba,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,24836.337861709664,,False
1196,1196,Boba,SwapperChan,Dexes,['Boba'],,23056.06572758592,,False
1197,1197,Boba,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",2094.364968920946,9268.639857126927,19411914.62631108,True
1198,1198,Boba,Domination Finance,Synthetics,"['Polygon', 'Ethereum', 'Boba']",,8306.573237502,,False
1199,1199,Boba,Koyo Finance,Dexes,['Boba'],,1144.4412027620424,,False
1200,1200,Boba,SenpaiSwap,Reserve Currency,['Boba'],,382.1907399879224,,False
1201,1201,Boba,Impossible Finance,Launchpad,"['BSC', 'Aurora', 'OKExChain', 'Avalanche', 'Kava', 'Boba', 'Moonbeam']",3873498.418745905,0.0891185000000017,345200.36883101385,False
1202,1202,Boba,Fantohm,Reserve Currency,"['Fantom', 'Ethereum', 'Moonriver', 'BSC', 'Boba']",,0.0,1556940.9375491298,False
1203,1203,Boba,BoringDAO,Cross Chain,"['Bitcoin', 'Litecoin', 'Ethereum', 'Metis', 'Doge', 'IoTeX', 'BSC', 'Aurora', 'Optimism', 'Arbitrum', 'Polygon', 'Avalanche', 'Fantom', 'Heco', 'OKExChain', 'KCC', 'Gnosis', 'Harmony', 'Oasis', 'Boba']",,0.0,3637075.523184771,False
1204,1204,Boba,BananaFarm,Yield,['Boba'],,0.0,,True
1205,1205,Boba,Shibui DAO,NFT Marketplace,['Boba'],,0.0,0.0,False
1206,1206,Sora,Ceres Demeter,Yield,['Sora'],0.0312942242971494,10313757.59944838,322761.0436635673,True
1207,1207,Sora,Polkaswap,Dexes,['Sora'],2.923393232914914,3553315.65745,10387738.947399938,False
1208,1208,Ergo,Sigmausd,Algo-Stables,['Ergo'],,2015783.85154466,,False
1209,1209,Ergo,Spectrum Finance,Dexes,['Ergo'],,1435141.6553099998,,False
1210,1210,Ergo,ErgoPad,Launchpad,['Ergo'],,0.0,,False
1211,1211,Meter,VoltSwap V2,Dexes,['Meter'],,2847637.257158626,,False
1212,1212,Meter,VoltSwap,Dexes,"['Theta', 'Meter']",,62698.21539991,0.0,False
1213,1213,Meter,Chee Finance,Lending,"['Meter', 'Celo', 'BSC']",,424493.1909686108,,False
1214,1214,Meter,LlamaPay,Payments,"['Ethereum', 'Polygon', 'Optimism', 'Arbitrum', 'Avalanche', 'BSC', 'Fantom', 'Meter', 'Gnosis', 'Metis']",,21328.632003006,,False
1215,1215,Meter,JioSwap,Dexes,"['GodwokenV1', 'Meter', 'Ethereum']",,1338.9092826836445,,False
1216,1216,Meter,BusinessBuildersNFTs,Gaming,"['Polygon', 'Meter']",,0.0,,False
1217,1217,GodwokenV1,YokaiSwap,Dexes,"['GodwokenV1', 'Godwoken']",,3611171.780909867,,False
1218,1218,GodwokenV1,Brainiac Finance,Lending,['GodwokenV1'],,77686.36876481501,,False
1219,1219,GodwokenV1,JioSwap,Dexes,"['GodwokenV1', 'Meter', 'Ethereum']",,15522.385731245433,,False
1220,1220,GodwokenV1,StableKoi,Dexes,"['Godwoken', 'GodwokenV1']",,5191.03002520152,,False
1221,1221,SXnetwork,SharkSwap,Dexes,['SXnetwork'],,3333578.458725892,0.0,False
1222,1222,Milkomeda C1,Blueshift,Dexes,"['Milkomeda C1', 'Milkomeda A1', 'Kava']",,1076589.604177645,0.0,False
1223,1223,Milkomeda C1,OccamX,Dexes,['Milkomeda C1'],,942671.0319860404,0.0,False
1224,1224,Milkomeda C1,MuesliSwap,Dexes,"['Cardano', 'Milkomeda C1', 'smartBCH']",,492988.8601495404,0.0,False
1225,1225,Milkomeda C1,MilkySwap,Dexes,['Milkomeda C1'],0.7889480241660571,300266.38320769335,236894.56975519785,False
1226,1226,Milkomeda C1,AdaSwap,Dexes,['Milkomeda C1'],,72785.24054963638,,False
1227,1227,Milkomeda C1,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,66158.65688721168,,False
1228,1228,Milkomeda C1,Lemuria Finance,Yield Aggregator,['Milkomeda C1'],,65227.04,,True
1229,1229,Milkomeda C1,Milkydex,Dexes,['Milkomeda C1'],,3620.4389833358887,,False
1230,1230,Milkomeda C1,Milko Farm,Farm,['Milkomeda C1'],,3031.2853299842345,,False
1231,1231,Milkomeda C1,Milky Cow,Algo-Stables,['Milkomeda C1'],,98.38269539043031,,False
1232,1232,Milkomeda C1,MilkyWay,Lending,['Milkomeda C1'],,21.603069531784,,False
1233,1233,Milkomeda C1,DxSale,Launchpad,"['BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'CORE', 'Cronos', 'Heco', 'OKExChain', 'KCC', 'Celo', 'Harmony', 'Milkomeda C1', 'Bitgert', 'Dexit', 'Moonriver', 'Dogechain', 'Gnosis', 'smartBCH']",294310.9556232301,5.036492816089159,1482295.0136927336,False
1234,1234,Milkomeda C1,Ravelin Finance,Algo-Stables,['Milkomeda C1'],,0.0,0.0,False
1235,1235,Libre,Libre Swap,Dexes,['Libre'],,2959777.0310563687,,False
1236,1236,ThunderCore,TTswap,Dexes,['ThunderCore'],,1552922.640839674,,False
1237,1237,ThunderCore,Ram Protocol,Lending,['ThunderCore'],,938777.22409096,,False
1238,1238,ThunderCore,LaserSwap,Dexes,['ThunderCore'],,326532.4352542508,,False
1239,1239,Songbird,FLRFarm,Yield,['Songbird'],,4025756.661952855,,True
1240,1240,Songbird,FLRX,Dexes,['Songbird'],,2166402.3384374185,0.0,False
1241,1241,Songbird,FLRLoans,CDP,['Songbird'],,2611.296059001637,,False
1242,1242,Songbird,Pangolin,Dexes,"['Avalanche', 'Hedera', 'Flare', 'Songbird']",23.66419477126797,327144.8907662558,7741620.413517861,False
1243,1243,Songbird,Oracle Swap,Dexes,['Songbird'],,203735.05784621756,,False
1244,1244,Songbird,Swap Cat,Dexes,"['Gnosis', 'Heco', 'OKExChain', 'Songbird', 'Harmony', 'KCC', 'Fantom', 'BSC', 'EthereumClassic', 'Celo', 'TomoChain', 'GoChain', 'Ethereum', 'EnergyWeb', 'Rootstock', 'Moonriver', 'HPB', 'Avalanche', 'Polygon', 'smartBCH', 'Arbitrum']",,0.0,,False
1245,1245,Kadena,eckoDAO,Dexes,['Kadena'],,1915857.589447044,0.0,False
1246,1246,Kadena,KDSwap,Dexes,['Kadena'],,370732.0775250011,0.0,False
1247,1247,Kadena,Babena,CDP,['Kadena'],,159133.55075760002,,False
1248,1248,Kadena,Anedak,Dexes,['Kadena'],,19618.738230063154,,False
1249,1249,Kadena,KDLaunch,Launchpad,['Kadena'],,0.0,0.0,False
1250,1250,Filecoin,Filet,Staking,['Filecoin'],,2288373.705504193,,False
1251,1251,Comdex,Harbor Protocol,CDP,['Comdex'],,1179783.6211871896,,False
1252,1252,Comdex,cSwap,Dexes,['Comdex'],,998218.7576298044,,False
1253,1253,Comdex,Commodo,Lending,['Comdex'],,133371.9598306717,,False
1254,1254,Hydra,Hydradex,Dexes,['Hydra'],,2307591.919147193,,False
1255,1255,Hydra,Changex,Staking,"['Ethereum', 'Hydra']",,0.0,1515750.6874033737,False
1256,1256,OntologyEVM,Wing Finance,Lending,"['Ontology', 'BSC', 'OntologyEVM', 'Ethereum', 'OKExChain']",8.941878320883635,2388436.146,21357105.394732263,False
1257,1257,OntologyEVM,UniFi,Dexes,"['IoTeX', 'Tron', 'Icon', 'Ontology', 'Harmony', 'BSC', 'Ethereum', 'Polygon', 'Avalanche', 'Fantom', 'OntologyEVM', 'Bittorrent']",645875.1722749814,51.03475688696941,32962082.396383163,False
1258,1258,Starknet,10KSwap,Dexes,['Starknet'],,895386.1608660683,,False
1259,1259,Starknet,mySwap,Dexes,['Starknet'],,700298.9873301457,,False
1260,1260,Starknet,JediSwap,Dexes,['Starknet'],,577679.7565464637,,False
1261,1261,Theta,ThetaCash,Staking,['Theta'],,817143.24951,,False
1262,1262,Theta,ThetaSwap,Dexes,['Theta'],,785555.2127724895,,False
1263,1263,Theta,VoltSwap,Dexes,"['Theta', 'Meter']",,447979.4461270743,0.0,False
1264,1264,LBRY,pNetwork,Cross Chain,"['BSC', 'Ultra', 'Ethereum', 'Polygon', 'EOS', 'LBRY', 'Telos', 'Algorand', 'Arbitrum']",8.691288595183519,2028957.66703224,17634256.631587464,False
1265,1265,Arbitrum Nova,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",193.1194818062016,1216259.54581493,234883413.22962537,False
1266,1266,Arbitrum Nova,Arbswap,Dexes,"['Arbitrum', 'Arbitrum Nova']",,578215.1883037079,,False
1267,1267,Arbitrum Nova,RCPswap,Dexes,['Arbitrum Nova'],,125003.76185300564,,False
1268,1268,Arbitrum Nova,Archly Finance,Dexes,"['Telos', 'Arbitrum', 'Optimism', 'BSC', 'Fantom', 'Polygon', 'Arbitrum Nova', 'Kava']",,26986.60578782595,,False
1269,1269,Bitgert,Sphynx,Dexes,"['Bitgert', 'BSC', 'Loop', 'Cronos']",,1380160.9648023343,0.0,False
1270,1270,Bitgert,IcecreamSwap,Dexes,"['CORE', 'Bitgert', 'XDC', 'Dogechain', 'Fuse']",,466584.6542044721,0.0,False
1271,1271,Bitgert,O3 Swap,Cross Chain,"['BSC', 'Ethereum', 'Polygon', 'Arbitrum', 'Optimism', 'Avalanche', 'Fantom', 'Cube', 'Bitgert', 'KCC', 'Metis', 'Gnosis', 'Celo', 'Astar']",59.02361131833909,45263.18,2671596.34335202,False
1272,1272,Bitgert,Bitgert Swap,Dexes,['Bitgert'],,16893.886693482924,,False
1273,1273,Bitgert,Brise Swap,Dexes,['Bitgert'],,1500.7068159148384,,False
1274,1274,Bitgert,DxSale,Launchpad,"['BSC', 'Ethereum', 'Arbitrum', 'Fantom', 'Polygon', 'Avalanche', 'CORE', 'Cronos', 'Heco', 'OKExChain', 'KCC', 'Celo', 'Harmony', 'Milkomeda C1', 'Bitgert', 'Dexit', 'Moonriver', 'Dogechain', 'Gnosis', 'smartBCH']",7868678.311391559,0.1883791603917523,1482295.0136927336,False
1275,1275,Bitgert(chain),Bitgert,Staking,"['BSC', 'Bitgert']",,0.0,188314660.1248496,False
1276,1276,VeChain,Vexchange,Dexes,['VeChain'],,1363686.358957278,,False
1277,1277,VeChain,VeRocket,Dexes,['VeChain'],,460739.4427515472,,False
1278,1278,Elastos,FilDA,Lending,"['IoTeX', 'Heco', 'Elastos', 'REI', 'Arbitrum', 'Polygon', 'BSC', 'Kava', 'Bittorrent']",0.4640310819600817,925827.88931052,429612.9171855794,False
1279,1279,Elastos,Glide Finance,Dexes,['Elastos'],0.4372175532775637,779570.2136864866,340841.7814360732,False
1280,1280,Elastos,Elk,Dexes,"['Polygon', 'Kava', 'Avalanche', 'BSC', 'Fantom', 'Elastos', 'Gnosis', 'Ethereum', 'Cronos', 'Arbitrum', 'Optimism', 'IoTeX', 'Fuse', 'Telos', 'KCC', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",15.032439199139334,126888.46043206308,1907443.0665173857,False
1281,1281,Energi,Energiswap,Dexes,['Energi'],7.747834895496945,1749037.121621049,13551250.844415098,False
1282,1282,Syscoin,PegaSys,Dexes,['Syscoin'],,1823176.0695591136,0.0,False
1283,1283,FunctionX,FX Swap,Dexes,['FunctionX'],,1626492.270224912,,False
1284,1284,Evmos,SpaceFi,Dexes,['Evmos'],0.1827832413802059,1028124.76902291,187923.977825283,False
1285,1285,Evmos,Diffusion Finance,Dexes,['Evmos'],0.4440136752539602,230860.76267327205,102505.3357064918,False
1286,1286,Evmos,EvmoSwap,Dexes,['Evmos'],,74878.59517138988,0.0,False
1287,1287,Evmos,Cronus Finance,Dexes,['Evmos'],,49259.32879321149,0.0,False
1288,1288,Evmos,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,29282.96155180641,,False
1289,1289,Evmos,Coslend,Lending,['Evmos'],,26395.403116753,,False
1290,1290,Evmos,Kinesis Labs,Dexes,['Evmos'],,18655.15077020921,,False
1291,1291,Evmos,Earnmos,Yield Aggregator,"['Evmos', 'Kava']",,12969.658547314,,True
1292,1292,Evmos,Saddle Finance,Dexes,"['Ethereum', 'Arbitrum', 'Optimism', 'Evmos', 'Fantom', 'Kava']",2027.126402818096,2419.398906177822,4904427.4016622845,False
1293,1293,Evmos,Autofarm,Yield Aggregator,"['BSC', 'Polygon', 'Cronos', 'Fantom', 'Heco', 'Oasis', 'Avalanche', 'OKExChain', 'Moonriver', 'Celo', 'Harmony', 'Velas', 'Gnosis', 'Boba', 'Aurora', 'KCC', 'Wanchain', 'Evmos']",158963.9400251622,122.11520816128731,19411914.62631108,True
1294,1294,Evmos,PhotonSwap Finance,Dexes,"['Cronos', 'Kava', 'Evmos']",,8.69837077106202,0.0,False
1295,1295,Evmos,FlokiFi Locker,Launchpad,"['Ethereum', 'BSC', 'Dogechain', 'Cronos', 'Arbitrum', 'Fantom', 'Optimism', 'Polygon', 'KCC', 'Avalanche', 'OKExChain', 'Evmos']",29321721464.92887,0.0128396885892462,376481772.5103029,False
1296,1296,Obyte,Ostable,Algo-Stables,['Obyte'],,816602.5140585807,,False
1297,1297,Obyte,Oswap AMM,Dexes,['Obyte'],44.09148796756016,267214.04451278265,11781864.82839844,False
1298,1298,Obyte,OSWAP Token,Yield,['Obyte'],,136536.91634620674,,False
1299,1299,Obyte,Counterstake,Cross Chain,"['Ethereum', 'Obyte', 'Polygon', 'BSC', 'Kava']",,215807.93013387825,,False
1300,1300,Obyte,Prophet,Prediction Market,['Obyte'],,10932.360560072102,,False
1301,1301,Obyte,Kivach,Payments,['Obyte'],,2022.640950245792,,False
1302,1302,Bitindi,Bitindi Dex,Dexes,['Bitindi'],,1498775.1742289094,,False
1303,1303,Bitindi,Bitindi Staking,Liquid Staking,"['BSC', 'Bitindi']",,0.0,,True
1304,1304,Fuse,Voltage,Dexes,['Fuse'],0.2063800766839548,1242310.125505529,256388.05896708465,False
1305,1305,Fuse,Beefy,Yield Aggregator,"['Optimism', 'Polygon', 'BSC', 'Arbitrum', 'Ethereum', 'Fantom', 'Canto', 'Avalanche', 'Kava', 'Cronos', 'Metis', 'Moonbeam', 'Moonriver', 'Fuse', 'Oasis', 'Aurora', 'Celo', 'Harmony', 'Heco']",54.97554736812594,704950.97434,38755065.6820352,True
1306,1306,Fuse,SushiSwap,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'Gnosis', 'Fantom', 'Boba', 'Celo', 'Arbitrum Nova', 'Avalanche', 'BSC', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Telos', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Palm']",4681.668746712535,50170.87409154276,234883413.22962537,False
1307,1307,Fuse,Elk,Dexes,"['Polygon', 'Kava', 'Avalanche', 'BSC', 'Fantom', 'Elastos', 'Gnosis', 'Ethereum', 'Cronos', 'Arbitrum', 'Optimism', 'IoTeX', 'Fuse', 'Telos', 'KCC', 'Heco', 'Bittorrent', 'OKExChain', 'Moonriver', 'Harmony', 'Hoo']",57.94173325358971,32920.02084523787,1907443.0665173857,False
1308,1308,Fuse,Connext,Cross Chain,"['Gnosis', 'Fantom', 'BSC', 'Avalanche', 'Milkomeda C1', 'Polygon', 'Evmos', 'Boba', 'Optimism', 'Ethereum', 'Arbitrum', 'Moonriver', 'Fuse', 'Moonbeam', 'Cronos', 'Harmony']",,425.7952971706642,,False
1309,1309,Fuse,IcecreamSwap,Dexes,"['CORE', 'Bitgert', 'XDC', 'Dogechain', 'Fuse']",,8.608845509961338,0.0,False
1310,1310,Fuse,GoodDollar,Staking,"['Ethereum', 'Fuse']",,0.0,,False
1311,1311,Fuse,Infinity Pad,Launchpad,"['BSC', 'Celo', 'Fuse']",,0.0,15663.83289253027,False
1312,1312,Fuse,Ampere,Algo-Stables,['Fuse'],,0.0,,False
1313,1313,Zeniq,Zeniq Swap,Dexes,['Zeniq'],,1318056.399193999,,False
1314,1314,Godwoken,YokaiSwap,Dexes,"['GodwokenV1', 'Godwoken']",,1314291.542971516,,False
1315,1315,Godwoken,StableKoi,Dexes,"['Godwoken', 'GodwokenV1']",,61984.31190838337,,False
1316,1316,Godwoken,DarumaDAO,Reserve Currency,['Godwoken'],,0.0,,False
1317,1317,Kintsugi(chain),Kintsugi,Cross Chain,['Kintsugi'],0.8511224774956666,1232510.32282398,1049017.2395009298,False
