Timestamp,Date,Ethereum,Tron,BSC,Arbitrum,Polygon,Optimism,Avalanche,Fantom,Mixin,Cronos,DefiChain,Solana,Kava,Klaytn,Osmosis,Bitcoin,Fusion,Algorand,Celo,Cardano,EOS,Waves,Canto,Ronin,MultiversX,Gnosis,Rootstock,Aurora,Near,Moonbeam,NEO,KCC,Metis,Tezos,Astar,Parallel,Heco,Aptos,Telos,Stacks,Hedera,OKExChain,Conflux,IoTeX,Terra2,Acala,Oasis,Ontology,Moonriver,Stellar,Tlchain,Icon,TON,WEMIX,CORE,Bittorrent,Vision,Wanchain,Karura,DFK,Ultron,Crescent,Injective,Everscale,Umee,Terra Classic,Oraichain,Kujira,Ultra,Flow,Proton,Vite,Zilliqa,Secret,smartBCH,Harmony,Velas,Nuls,Dogechain,Step,Juno,Heiko,Bifrost,Interlay,Kardia,Carbon,XDC,Boba,Sora,Ergo,Meter,GodwokenV1,SXnetwork,Milkomeda C1,Libre,ThunderCore,Songbird,Kadena,Filecoin,Comdex,Hydra,OntologyEVM,Starknet,Theta,LBRY,Arbitrum Nova,Bitgert,VeChain,Elastos,Energi,Syscoin,FunctionX,Evmos,Obyte,Bitindi,Fuse,Zeniq,Godwoken,Kintsugi,Crab,Nahmii,Callisto,Tombchain,Wax,Bitcoincash,Genshiro,Map,TomoChain,Starcoin,CSC,Europa,EnergyWeb,Nova Network,Litecoin,EthereumPoW,Flare,Boba_Bnb,EthereumClassic,Empire,Shiden,ICP,Ubiq,Findora,ZYX,Doge,Milkomeda A1,Cube,Rangers,Dexit,REI,Lachain,MultiVAC,Lamden,Sifchain,HPB,Boba_Avax,Goerli,REIchain,CLV,Stargaze,MUUCHAIN,Lung,GoChain,Polis,Palm,Kekchain,Omax,Polkadot,Kusama,CosmosHub,Stafi,Stride,Persistence,Hoo,Echelon,zkSync,Coti,Thorchain
1641859200,2022-01-11,86959995716.90001,4642167791.01,11581876109.820002,1533439457.07,4636285333.04,261798867.78,9129369050.94,4089810126.8199997,317428147.3,1621138677.6299999,616314990.18,5223230800.99,560404894.5,1168025789.7,1133118130,141414681.28,62719014.22,27650104.85,647973659.88,1584547.11,78949176.86,1227756632.49,,886692733.35,835374244.07,121087870.06,138621339.54,596663619.89,91173405.11,607932.83,5771947.5,45200733.8,194872452.86,74445446.39,,,474311555.68,,70719809.49,13232490.06,,91336003.67,1964405.36,13017954.879999999,,,65160810.7,52781160.33,234831976.43,58372639.4,,108996193.64,,,,,,55475787.14,46678568.11,,,,,29792061.74,,10952527567.439999,,,4771078.41,,,,24917180.47,45171965.88,32277237.24,1067574965.8499999,32807668.52,14897182,,,,,,,22623715.34,,1138403.78,65365246.46,31259595.59,1613468.16,4792697.17,,,,,5620707.63,27651384.03,,,,,,,3048645.95,,,,27530133.23,4099175.97,10600886.48,,,,,,14955635.82,,99937947.95,,,6526062.22,5787414.91,,,,3599074.45,,2632895.16,,2322370.170000001,,3425643.77,,,,,,0,,1257092.27,,864408.85,,403402.69,,,,,,,,,2161232.61,60207155.53,153775.25,,,,,,,,127309.89,1140174.09,,,,0,0,0,,,,213845.11,,0,,
1641945600,2022-01-12,89363683968.47,4744329008.78,11544309734.51,1587087451.62,4855809779.99,267294164.3,9396980945.07,4631782638.92,323612383.02,1699069501.28,642920356.51,5341695413.03,569286092.33,1231559699.31,1214872624.99,145415315.25,83627675.99,28811989.630000003,674118082.5,1731530.48,79556716.73,1260007296.01,,938493807.88,919970424.93,121716870,140145559.38,638791848.73,105241762.4,1746215.15,5974948.02,45966625.24,202469661.94,75623229.03,,,475647742.46,,74578167.23,19464607.93,,90323059.77,2032877.45,34649307.230000004,,,73317758.14,53940105.36,229006140.14000002,60575065.1,,114072846.32,,,,,,53635385.76,46678568.11,,,,,30717688.96,,11368565967.73,,,5102835.73,,,,25900177.78,47066457.44,32745638.02,1092550414.54,33786266.25,15004027,,,,,,,22871166.09,,1177059.59,67752836.84,31824854.47,1579164.25,4887368.9,,,,,5767368.55,26486762.81,,,,,,,3161589.93,,,,29146036.72,4233545.68,10818187.96,,,,,,17566832.34,,105323810.44,,,6774244.89,6145788.19,,,,3469539.06,,2603923.28,,2373559.62,,3694853.87,,,,,,0,,1318791.96,,875329.83,,423248.73,,,,,,,,,2188216.01,62847541.59,153775.25,,,,,,,,134626.14,1177470.18,,,,0,0,0,,,,224746.68,,0,,
1642032000,2022-01-13,91400808579.98001,4902552021.93,11493884397.279999,1621726390.96,4999948155.51,274262009.28,9660184488.54,5241942588.63,335769189.41,1748805370.77,674289162.15,5472717668.14,577917155.28,1253518472.56,1238292473.31,149033999.93,102143910.19,29042978.060000002,731912945.45,1882520.33,81210128.67,1294013387.69,,993710073.94,940869236.89,119855945.77,145110038.18,644225277.87,100741106.17000002,1239551.32,4368622.62,47015020.080000006,205821139.32,76524772.44,,,493785867.5500001,,78818017,19500882.14,,89223722.94,2077887.41,36100706.87,,,128048348.38,55408798.99,349673420.06,57741672.37,,120866425.48,,,,,,54389385.59,46678568.11,,,,,31961362.75,,11866378836.75,,,5645737.72,,,,27299447.48,49509952.29,33956809.64,1209397881.04,37696936.11,15107804,,,,,,,24063487.97,,1261345.52,70355395.92999999,32455085.56,1640934.22,5120255.6,,,,,5856372.88,27903238.66,,,,,,,3298243.59,,,,30782707.37,4348761.33,11253090.28,,,,,,17634622.04,,102982316.38,,,6885345.59,6535054.07,,,,3465785.28,,2661696.13,,2407855.8099999996,,3782700.19,,,,,,0,,1334399.4,,874536.42,,463823.36,,,,,,,,,2422924.28,66751849.11,153775.25,,,,,,,,147458.16,1165742.9,,,,0,0,0,,,,227816.54,,0,,
1642118400,2022-01-14,89415423815.15,4797957684.8,11515478547.929998,1645881036.12,4895575243.95,266971732.22,9447273357.2,5485662222.559999,329757680.22,1706937546.96,622241019.02,5311961487.369999,573152821.57,1254746635.41,1233287432,145351557.48,118993200.11,27898750.250000007,753669972.11,1918580.14,79467601.11,1262701551.84,,950070148.98,887741864.71,120842093.17,140610781.98,679650810.12,128274005.85,28564258.21,4173791.12,46624376.24,202986273.36,75024779.61,,,491237874.7900001,,83741740.29,19309571.98,,87972868.36000001,2057445.57,34953793.73,,,181856672.51,54177853.85,239729515.32,53605493.9,,118324833.82,,,,,,54957720.13,46678568.11,,,,,33074032.08,,11750593705.67,,,5381626.63,,,,27213668.42,50085315.6,35112447.3,1393125625.91,36449970.550000004,14865604,,,,,,,22943843.630000003,,1346264.5,69249705.36,32119334.13,1636044.05,5133128.75,,,,,5848400.18,28134909.159999996,,,,,,,41571359.66,,,,29295168.79,4379595.79,10994522.58,,,,,,17042191.46,,103055123.94,,,6639614.71,6439205.92,,,,3502554.23,,2551850.6,,2436443.2199999997,,3522427.2,,,,,,0,,1262393.51,,806110.29,,470248.82,,,,,,,,,2211424.57,65359956.49,153775.25,,,,,,,,144888.54,1157358.24,,,,0,0,0,,,,229830.69,,0,,
1642204800,2022-01-15,90134416663.97,4840731856.21,11566152156.67,1687773731.12,4973758419.09,269174331.16,9478745332.75,5418038399.08,332979481.56,1726173051.47,701670401.51,5392655939.290001,581145847.38,1269918449.39,1314998326.96,146785206.62,130144019.4,26676987.049999997,743282550.04,1928447.93,79775465.05,1265099993.75,,950988005.43,907566850.15,124366964.47,147046116.33,713217839.96,130446396.39999998,99377231.51,4181099.92,47078581.81,231274218.63,75584681.68,,,492212726.87,,87853457.39,19198898.72,,87201003.00999999,2066639,35593310.28,,,183852201.82,54705583.32,238945066.74,50393235.83,,122303748.64,,,,,,54332178.77,46678568.11,,,,,33526992.26,,11920153003.8,,,5402299.44,,,,26893618.37,47338798.36,36411148.55,1374595746.76,37225139.53,14855354,,,,,,,23140921.94,,1319087.59,70218864,32928957.81,1640340.21,5093261.17,,,,,6020661.52,28826281.379999995,,,,,,,41868329.83,,,,29406914.52,4508444.32,10874647.8,,,,,,19815925.96,,103264667.84,,,6306615.29,6529570.71,,,,3487640.33,,2597824.7,,2426345.709999999,,3511392.59,,,,,,0,,1263989.24,,777519.13,,571438.87,,,,,,,,,2101249.53,64701234.88,153775.25,,,,,,,,144798.87,1149958.62,,,,0,0,0,,,,233440.99,,0,,
1642291200,2022-01-16,90574081531.97,4889753957.28,11595676551.74,1724148777.66,5012844996.64,271085979.07,9713645558.79,5664447960.65,332694447.87,1744827555.29,711879397.36,5518692262.069999,587011820.96,1284732129.17,1344822781,146677310.34,129951384.73,26788619.799999997,741973327.0400001,2337835.47,80385009.67999999,1117002361.34,,968762412.14,908835139.46,127205553.63,146667687.11,718969274.4,128684317.76999998,92423430.08,4176258.45,47295086.81999999,274344615.26,75278651.28,,,488107837.21000004,,78723623.21,19285853.21,,85509252.38000001,2097136.22,38039687.449999996,,,170985232.74,56805206.8,240751318.78000003,50917116.33,,124094447.22,,,,,,53664605.09,46678568.11,,,,,33855517.91,,12341146462.25,,,5625772.08,,,,27603491.37,55827347.56,37815381.74,1225085111.02,37741180.91,15047282,,,,,,,22918247.4,,1359402.5,70113115.02,32585642.13,1609925.86,5012884.71,,,,,6068218.86,30805334.400000006,,,,,,,43160660.86,,,,29776443.51,4807116.45,10942909.95,,,,,,21359749.34,,126858459.95,,,6360981.2,6599354.1,,,,3500716.7,,2586567.66,,2445484.2800000003,,3669554.76,,,,,,0,,1265481.73,,798140.75,,694932.27,,,,,,,,,2596713.07,65303324.35,153775.25,,,,,,,,146963.27,1140244.42,,,,0,0,0,,,,240393.19,,0,,
1642377600,2022-01-17,90956600104.39,4972604567.63,11434097927.130001,1663868671.8899999,5007642481.639999,273202570.8,9368044123.6,6014208149.5,331236128.56,1733882071.29,723934159.32,5559393537.129999,593290750.35,1303559372.48,1465647168,145502882.85,158727741.17,27237183.810000002,733900454.1700001,2699500.56,79872832.63,1117002361.34,,996594523.07,882879899.83,128509392.89999999,146601940.85,739149622.45,129422976.47999999,125508171.62,3975353.31,48329696.04,283630577.38,75530802.1,,,485769597.65000004,,79627164.44,19195826.58,,86125111.67,2076766.98,38039152.84,,,141677723.87,56254402.61,239695571.22000003,51940575.82,,124372497.3,,,,,,53007635.83,46678568.11,,,,,33966991.62,,12351445769.29,,,5420668.09,,,,27159627.82,55425602.68,38212975.05,1244999943.78,36093078.97,15105636,,,,,,,22628825.68,,1394270.5,70621224.91,32968731.65,1608947.02,5098048.42,,,,,6106419.35,31368671.989999995,,,,,,,49202645.06,,,,29881952.04,4853471.36,10604532.76,,,,,,22679724.61,,124151760.78,,,6378636.3,6582881.98,,,,3199790.54,,2610588.61,,2460863.49,,3507700.31,,,,,,0,,1382143.33,,805870.96,,778899.68,,,,,,,,,2183589.1,70048370.48,153775.25,,,,,,,,143595.35,1152202.09,,,,0,0,0,,,,245538.66,,0,,
1642464000,2022-01-18,88774200236.68,4956947592.04,11281811775.76,1584723966.56,4865364385.659999,265410891.94,8928632872.279999,5862143610.91,326234100.12,1710796256.3100002,713435154.62,5491635456.279999,587213464.99,1278935371.02,1365365417,143452112.04,159817194.65,26204245.110000007,691230141.18,3210991.6,79607726.96,1117002361.34,,960581428.71,866217061.2,128986674.13000001,144495734.82,711391263.0300001,123317309.52999999,140067453.61,91421291.71,47406899.64,270557159.30999994,74030244.02,,,471052757.42999995,,113278191.36,18478044.8,,83778342.68,2036499.32,37706938.52,,,139505596.23,54503521.27,230988381.99,54297813.77,,118217831.91,,,,,,52893184.23,46678568.11,,,,,33640328.46,,11767603316.109999,,,5096176.83,,,,26636271.21,61300814.01,36949187.41,1171424403.35,34600260.31,14527042,,,,,,,22138607.83,,1359802.2,68769599.36,32085699.54,1674106.14,5661456.14,,,,,5998284.98,31202898.64999999,,,,,,,51175106.7,,,,29076179.36,5768453.68,10367542.95,,,,,,22171381.14,,126938822.24,,,6442611.69,6316521.95,,,,3174535.51,,2499776.54,,2459495.6900000004,,3467070.87,,,,,,0,,1246111.92,,779822.94,,824554.86,,,,,,,,,2017484.62,63474912.85,153775.25,,,,,,,,141615.74,1094662.55,,,,0,0,0,,,,264338.45,,0,,
1642550400,2022-01-19,88358863740.79,4853199596.76,11130744094.45,1568868514.0600002,4775249927.14,272201468.57,8925584818.890001,6078153653.72,327324306.72,1733059370.37,712400148.54,5487748613.710001,576965944.86,1254255684.1,1355767726.32,143492042.9,159145330.47,25601848.11,659695278.0500001,3589834.52,79113319.93,1117002361.34,,940631675.82,786982085.27,124808062.26,142271788.96,696235189.93,116316342.78,167909232.48,94848232.98,46747540.43,300205111.25,73996494.25999999,,,473016288.12,,100858191.01,19300827.88,,80935342.21,2009513.94,45658062.68,,,120484790.52,54066077.84,219946493.27,55066063.69,,116071249.34,,,,,,51326342.54,46678568.11,,,,,34484157.37,,11808525485.060001,,,5193657.86,,,,26211047.78,58378933.77,36917005.64,1126435815.51,34193675.59,14373161,,,,,,,21415003.16,,1347077.94,65598058.74,31790941.2,1688051.2,5713043.69,,,,,5794185.03,29204921.269999996,,,,,,,58448436.05,,,,28460850.47,6314949.21,10118994.37,,,,,,25155549.269999996,,117762483.11,,,6165619,6106969.51,,,,3145697.01,,2490039.88,,2428894.8099999987,,3377080.63,,,,,,0,,1267220.07,,880677.94,,1357133.24,,,,,,,,,2073455.4,64099716.68,153775.25,,,,,,,,138275,1085834.78,,,,0,0,0,,,,264338.45,,0,,
1642636800,2022-01-20,87388564282.48001,4902678787.5,10965829558.4,1557050208.92,4714241800.45,271035429.09,8763448261.91,6467777415.53,378339455.4,1736226175.89,715578056.46,5613992224.12,564903117.08,1184512388.43,1367654811,142044082.69,154967416.31,34614563.010000005,626089001.8399999,3227583.27,77448825.86999999,1117002361.34,,922600120.29,770915937.62,123519544.8,139489654.22,666493647.48,105827583.87,201079467.09,91393405.67,46248579.37,303509295.03999996,73061261,,,474272977.52,,96550498.62,18152084.73,,78709781.73,1903783.45,45482109.620000005,,,108293566.63,50961858.08,211664616.42,54429897.61,,113304553.02,,,,,,51779972.89,46678568.11,,,,,33794293.64,,11922319528.2,,,4810422.83,,,,25835019.39,55709979.72,35028836.95,1055927061.5400001,34757545.379999995,14178865,,,,,,,21466662.42,,1326063.53,64260791.12,31954610.78,1631892.5,5709721.9,,,,,5726456.75,29700429.21000001,,,,,,,67308621.11,,,,27516031.51,7121639.04,10112952.89,,,,,,27706611.410000004,,117762483.11,,,6056087.13,6233483.89,,,,3144434.12,,2364861.44,,2391880.6799999997,,3346882.45,,,,,,0,,1243965.75,,830901.35,,1154975.8,,,,,,,,,1893668.2,63676771.81,153775.25,,,,,,,,132915.44,1110875.52,,,,0,0,0,,,,226007.29,,0,,
1642723200,2022-01-21,85406611328.71,4798672391.2,10443407409.05,1512930892.42,4616502615.59,291808177.8,8484131653.969999,7564219241.809999,372759682.33,1783212733.51,711794531.31,5399515575.55,566713288.45,1144461474.71,1386060626,138539986.64,152808488.79,35269428.32,608122836.42,45952794.92,75693933.36,1117002361.34,,907778822.08,751044668.53,123554613.29,135953173.12,627702497.58,101338579.89,254360277.4,88355960.5,45927333.010000005,306870832.11,71351234.47,,,463072779.68,,109245424.58,17756196.98,,76241355.64,1900466.17,43254288.18,,,111871739.03,49520672.25,211758451.82,52628948.22,,107488379.27,,,,,,47240454.13,44630762.269999996,,,,,33991286.83,,11666272077.149998,,,4734214.81,,,,24783678.54,59534641.26,33748640.76,1108780932.12,33065228.92,14181818,,,,,,,21495612.290000003,,1346132.28,61077278.2,32236846.64,1613097.29,5726898.37,,,,,5539317.82,27860689.1,,,,,,,68498870.42,,,,26359888.87,7166734.89,9946609.92,,,,,,26432373.72,,118493890.62,,,5994237.11,6357158.7,,,,3368888.17,,2208915.5,,2407893.7199999997,,3212497.79,,,,,,0,,1192263.07,,746808.91,,722074.8,,,,,,,,,1744181.87,65979100.04,153775.25,,,,,,,,135605.71,1145496.11,,,,0,0,0,,,,226007.29,,0,,
1642809600,2022-01-22,76255553254.27,4426966867.82,9747166756.550001,1293449951.43,4132143086.7099996,263611137.58,7696921887.18,5007237963.389999,296601758.84,1650266497.69,637861970.48,4843182721.52,533935403.08,1034257366.66,1226092076.57,124372512.85,144200689.59,34750431.14,538180812.9,87789515.32,69765753.05999999,1044070110.57,,713939368.01,622765592.78,122793815.22,117188754.23,536617450.4499999,85188042.54,259615903.42,77755936.17,41840730.03,252149072.34,69839213.39,,,412985433.04999995,,97394300.75,16792674.69,,70432327.36,1759933.02,41306459.89,,,85035504.26,44356005.76,181726949.39999998,48592061.43,,91070726.56,,,,,,42583633.68,40192852.87,,,,,31272191.49,,10844176861.22,,,14145105.56,,,,21272125.8,56014426.14,30055556.69,974400161.9399999,28502408.38,13904536,,,,,,,18831244.75,,1157307.31,54998688.269999996,31442414.26,1454484.47,5258444.93,,,,,5109594.42,17813593.71,,,,,,,56080512.49,,,,22817503.44,6795361.22,9209752.34,,,,,,20628453.62,,90103735.14,,,5195454.55,5798834.52,,,,3174687.85,,2095830.87,,2220793.0700000003,,2779826.83,,,,,,0,,1012590.22,,712572.41,,404929.08,,,,,,,,,1536610.7,54888960.04,153775.25,,,,,,,,118969.26,1029890.55,,,,0,0,0,,,,203985.92,,0,,
1642896000,2022-01-23,71836871299.3,4237535090.85,9494244148.81,1168035570.8400002,3917255693.6699996,252209261.43,7157252877,4828096688.84,273852166.81,1592553914.71,602763880.31,4514168197.650001,517547365.43,966654384.16,1154791078,119257904.84,141039739.09,36532004.199999996,506357960.4,85321599.34,67688154.47,939940915.27,,601305695.01,583462929.67,118065562.63,111638987.25,476241674.25,79016793.1,244429492.53,74406008.02,39725714.71,230590322.94,67507442.42999999,,,397621991.4499999,,85664528.3,15803118.22,,67035784.65,1487157.78,39087731.18,,,70803230.61,44049784.87,171304742.47,44509791.7,,84161994.73,,,,,,41728420.36,36647999.74,,,,,31608379.51,,11154940847.670002,,,12309462.7,,,,19650714.65,41747540.26,28177071.69,727038366.9200001,28293965.990000002,13909047,,,,,,,17894261.310000002,,923471.84,52923750.24,28893050.66,1326327.37,4830033.83,,,,,4935434.87,20822857.369999997,,,,,,,48748824.47,,,,21302007.06,7038445.91,8595616.57,,,,,,18052828.090000004,,81975494.41,,,5214483.27,5382762.46,,,,3076970.77,,1951689.13,,2229853.9300000006,,2790044.87,,,,,,0,,947358.19,,650281.85,,450993.87,,,,,,,,,1484385.72,44082834.63,153775.25,,,,,,,,110464.21,973038.77,,,,0,0,0,,,,228102.11,,0,,
1642982400,2022-01-24,73859928094.74,4207698898.93,9485957451.95,1195923598,4061530542.29,258951409.85,7256566081.49,5176460086.940001,277548236.78,1635336098.91,614920372.32,4466301675.54,525379740.22,968161594.23,1260657101,122661479.35,142315705.84,38771231.400000006,500380299.39,82709121.26,67097540.57,929398612.24,,661954543.24,597016820.3,118462632.11,113559156.03,475462453.14000005,74800956.78,255094823.29,74964900.79,40007557.36,251831839.7,67776792.43,,,404659804.99,,88270831.31,15584021.78,,66185698.61,1620836.16,39090579.56,,,82233435.16,43767527.74,170192524.39000002,45854201.73,,82933730.46,,,,,,46340667.26,36113343.8,,,,,31637360.49,,11371259859.170002,,,13748286.04,,,,19659742.3,43185763.19,28526959.49,776609831.74,28293965.99,13921683,,,,,,,18455569.8,,1003910.74,53037865.69,28210477.6,1372490.72,4942247.91,,,,,5020432.24,22262741.25,,,,,,,48630185,,,,20448982.7,7474971.59,8381913.45,,,,,,18618087.259999998,,89967771.74,,,5318544.68,5522291.3,,,,2745680.23,,1898825.24,,2205945.6900000004,,2851184.94,,,,,,0,,956175.48,,613799.95,,643791.69,,,,,,,,,2065079.82,47582177.65,153775.25,,,,,,,,112369.79,973928.24,,,,0,0,0,,,,216550.03,,0,,
1643068800,2022-01-25,71603801569.9,4128908550.49,9547796057.939999,1162699080.2,3956676005.6299996,260594235.78,7011775807.240001,4879439629.85,272841011.12,1553402613.3899999,605965634.72,4376219740.1,515915240.89,931736414.28,1263412739.18,124058611.66,141098929.33,38086002.33,459440016.68,77240896.08,66188350.01,882222465.76,,636659650.62,600722193.55,118693175.83999999,113103320.82,444446609.97,67969484.99,251842953.46,72621558.58,39238227.08,241517004.81,62719297.25000001,,,394306193.58,,86668265.16,14868707.44,,64908571.760000005,1465223.08,37202587.74,,,83726726.63,41954732.82,162374386.56,44699272.32,,78842380.96,,,,,,46706859.53,33070492.160000004,,,,,31499144.79,,10919911111.030003,,,13229892.12,,,,18754566.23,42242148.22,28014719.2,689406576.51,27243414.459999997,13918325,,,,,,,18191391.09,,963127.67,51451310.980000004,27547531.74,1388678.99,4780841.55,,,,,4834219.92,20428665.4,,,,,,,45108238.87,,,,19818607.77,6408669.23,8170582.89,,,,,,18192263.88,,83649013.6,,,5219288.58,5307615.8,,,,2325618.14,,1829132.19,,2167777.6899999995,,2806648.26,,,,,,0,,928392.4,,587144.63,,500231.44,,,,,,,,,1876649.24,47082924.76,153775.25,,,,,,,,109940.75,995559.09,,,,0,0,0,,,,196626.75,,0,,
1643155200,2022-01-26,73173503339.64,4183256956.71,9546173531.43,1201861372.89,4073038750.84,264686607.25,6944461950.360001,6539752513.93,275943241.32,1608537211.8300002,618203337.23,4467853090.91,528482187.46,926418975.19,1268846252,126821357.66,143732030.13,39029373.03,463604983.29,76247590.82,67010595.96000001,719353544.07,,643325661.46,630973678.69,120391502.48,113806004.31,463344591.17,75260625.28,274616321.7,74026472.46000001,40253233.97,245113025.61999997,67553999.36999999,,,385967524.26,,90010701.32,15230437.4,,66712097.519999996,1427661.14,41211167.87,,,74623016.16,43590607.63,168644647.81,45274758.06,,79058852.84,,,,,,42683033.79,33075357.860000003,,,,,31602864.75,,10939991683.33,,,15101946.77,,,,19951894.1,44161285.11,28254350.41,734687843.52,25725805.65,12081113,,,,,,,18440349.069999997,,992861.54,51947401.760000005,23763726.61,1451954.99,4827407.3,,,,,4875120.27,21121081.1,,,,,,,44296043.1,,,,20631273.83,7139384.17,8408569.09,,,,,,17826294.42,,90202440.42,,,5123236.47,5420612.41,,,,1964322.89,,1917789.44,,2229045.0300000003,,2825960.65,,,,,,0,,897747.07,,600581.26,,448342.96,,,,,,,,,2035688.11,45122696.06,153775.25,,,,,,,,111473.65,985512.91,,,,0,0,0,,,,238676.82,,0,,
1643241600,2022-01-27,73954979645.65,3872669280.45,9650806322.57,1221017658.8000002,4121448379.1099997,270153933.07,6788833533.5199995,6767321234.469999,276942118.73,1659208541.81,621448977.36,4485182523.640001,529434238.13,918908678.82,1208269121.91,126212915.13,145183999.9,39606804.79,492976241.17999995,79406688.99,68578898.93,821916999.31,,669356411.12,648173174.54,121834055.11,113385005.28,449122497.35,72626210.69,275137312.11,74293125.9,40471205.36000001,270967345.65000004,68755512.74,,,387657831.71000004,,95633935.09,14720910.99,,52524343.86,1426200.92,42494992.04,,,73947878.1,44240801.75,170124062.86999997,45290861.79,,82126579.98,,,,,,44505523.56,32114151.060000002,,,,,31872045.82,,10940274707.71,,,15630942.17,,,,20985365.17,44909492.7,28081552.37,731776198.9599999,25483481.720000003,12065741,,,,,,,18350177.23,,1005335.97,51964099.64,26330124.44,1511217,5006441.39,,,,,5080228.06,21475503.339999996,,,,,,,68880510.86,,,,21008580,7223839.37,8230844.71,,,,,,17961952.490000002,,91785443.76,,,5257041.27,5904043.63,,,,1927972.36,,1925468.43,,2220262.9499999993,,2756303.9,,,,,,0,,852009.7,,615210.9,,510113.7,,,,,,,,,1620453.64,43741338.78,153775.25,,,,,,,,111033.29,975243.25,,,,0,0,0,,,,238676.82,,0,,
1643328000,2022-01-28,68978493126.8,3860144741.28,9600905609.8,1275674814.74,3963006995.15,265857487.53000003,6831695694.45,6163762974.099998,276355997.5,1662762785.48,627007366.67,4429324066.190001,551641239.8,901183921.28,1139566762.57,127436170.48,145462091.98,41107751.10999999,467167647.24,74306961.1,67622459.71000001,789157307.7,,339293179.04,668824395.36,121489975.86,115903347.4,435087974.91,68198261.59,256763869.45,74253914.82000001,40211637.199999996,254859053.61,67415726.73,,,391484278.6,,91635615.54,14698523.69,,52974988.68000001,1230959.2,43400825.12,,,73173469.53,44403170.49,159582042.19,44378478.95,,80575262.67,,,,,,45924885.47,30244655.529999997,,,,,31393479.58,,10265181379.31,,,15347806.4,,,,20276748.23,42668440.57,28086315.12,688018935.17,25350532.52,12241247,,,,,,,18331987.5,,958505.71,51357341.54,29171075.29,1445605.4,4955369.35,,,,,5118996.9,20604613.160000004,,,,,,,83899844.22,,,,20081843.83,6493177.21,9910531.27,,,,,,18033644.060000002,,91957965.23,,,5141939.75,5817274.23,,,,1939595.11,,1922957.18,,2121938.4800000004,,2691600.84,,,,,,0,,823865.79,,740447.49,,448373.43,,,,,,,,,1993901.43,42162691.53,153775.25,,,,,,,,110757.49,798805.55,,,,0,0,0,,,,229946.95,,0,,
1643414400,2022-01-29,69867484191.39001,3920129387.14,9629872794.169998,1263133634.94,4161744707.53,276891464.82,7084157578.59,6206456512.439999,284174084,1786450251.15,639410444.11,4590744234.729999,545568452.83,898800113.17,1135600669,129644745.23,148016175.68,42163428.510000005,479105557.34999996,74479282.84,68866792.67,824763626.61,,339293179.04,675295988.45,125691172.92999999,117399201,440844666.46999997,66839862.269999996,246453845.48,77027816.46,41695601.89,276556748.2,68175116.79,,,390840096.06,,100460138.97,14270352.46,,49853787.410000004,1369159.79,44686321.160000004,,,72737472.58,45745874.12,162153301.95,45249255.33,,85577914.72,,,,,,46500000.16,31294489.11,,,,,31746591,,9342917000.599998,,,15875993.52,,,,20561855.19,42297800.6,28891643.88,654808407.45,24961584.13,12269394,,,,,,,18655272.66,,958837.06,52559607.32,32223806.2,1508449.51,4956261.45,,,,,5104310.06,21294438.770000003,,,,,,,90889164.61,,,,20692012.77,6823579.84,9910531.27,,,,,,18742551.53,,100078814.58,,,5427920.9,5930450.62,,,,1955056.94,,2039978.18,,2134605.58,,2794724.7,,,,,,0,,900977.84,,693453.49,,432346.55,,,,,,,,,1637777.93,41688011.49,153775.25,,,,,,,,106990.95,757128.87,,,,0,0,0,,,,236972.47,,0,,
1643500800,2022-01-30,71382840635.19,4045736372.15,9475763968.21,1278785585.43,4323859379.009999,282972701.48,7313006213.2699995,6125647524.08,289541179.6,1817929615.48,637240830.93,4730291106.200001,552937145.55,901950173.2,1122204891,130993534.11,148381486.26,42332659.49000001,475316381.52,75146517.71,69355182.29,793968402.78,,339293179.04,698332491.06,126786616.14,120385131.91,450981073.16,67790169.37,242155827.4,78644123.58,42492680.019999996,286631881.64,68405555.97,,,394058317.18999994,,112239242.03,14573495.02,,49532151.79,1369159.79,45002228.96,,,79980391.46,46244651.66,159288346.19,45420894.13,,87006842.74,,,,,,45640688.95,31579940.06,,,,,32738861.73,,9100197316.29,,,15952189.05,,,,20592105.9,42873894.63,28817306.21,683972190.52,23885119.43,12233523,,,,,,,18596277.94,,937200.5,53213708.56,32690503.15,1569372.24,4913856.62,,,,,5120738.8,21125262.89,,,,,,,90318854.72,,,,20974988.2,6860458.57,9910531.27,,,,,,18845433.96,,100025466.61,,,5373765.08,6044380.62,,,,2024483.1,,2040443.25,,2126813.3500000006,,2751098.24,,,,,,0,,868971.39,,692196.72,,452740.99,,,,,,,,,1764486.94,41050112.06,153775.25,,,,,,,,111295.13,752337.74,,,,0,0,0,,,,231921.27,,0,,
