,0,1,2,3,4
1946,defichain,DFI,0.7368332810113061,1664323129,0.99
1947,defichain,DFI,0.7322998577574138,1664409303,0.99
1948,defichain,DFI,0.7270494878743329,1664495999,0.99
1949,defichain,DFI,0.7149482835013207,1664582384,0.99
1950,defichain,DFI,0.6938419316849327,1664668795,0.99
1951,defichain,DFI,0.6773350190718339,1664754906,0.99
1952,defichain,DFI,0.6858860924526521,1664841606,0.99
1953,defichain,DFI,0.7096020225163093,1664927712,0.99
1954,defichain,DFI,0.7006429612154611,1665014151,0.99
1955,defichain,DFI,0.6901207927207884,1665100707,0.99
1956,defichain,DFI,0.6774321504655596,1665168003,0.99
1957,defichain,DFI,0.6703507331251457,1665273457,0.99
1958,defichain,DFI,0.6693539312713157,1665359911,0.99
1959,defichain,DFI,0.6498774673211759,1665446563,0.99
1960,defichain,DFI,0.6338056247750533,1665533055,0.99
1961,defichain,DFI,0.668798,1665619047,0.99
1962,defichain,DFI,0.647159,1665705406,0.99
1963,defichain,DFI,0.647638,1665792187,0.99
1964,defichain,DFI,0.634106,1665878483,0.99
1965,defichain,DFI,0.641029,1665964965,0.99
1966,defichain,DFI,0.646739,1666051371,0.99
1967,defichain,DFI,0.637731,1666137767,0.99
1968,defichain,DFI,0.628688,1666224131,0.99
1969,defichain,DFI,0.619972,1666310277,0.99
1970,defichain,DFI,0.626289,1666396972,0.99
1971,defichain,DFI,0.621191,1666483074,0.99
1972,defichain,DFI,0.632879,1666569762,0.99
1973,defichain,DFI,0.6195566339494606,1666656044,0.99
1974,defichain,DFI,0.649856,1666742270,0.99
1975,defichain,DFI,0.672749,1666828678,0.99
1976,defichain,DFI,0.649349,1666915065,0.99
1977,defichain,DFI,0.658428,1667001468,0.99
1978,defichain,DFI,0.670401,1667087865,0.99
1979,defichain,DFI,0.658658,1667174277,0.99
1980,defichain,DFI,0.650801,1667260679,0.99
1981,defichain,DFI,0.646982,1667347120,0.99
1982,defichain,DFI,0.63932,1667433473,0.99
1983,defichain,DFI,0.636747,1667520170,0.99
1984,defichain,DFI,0.663347,1667606262,0.99
1985,defichain,DFI,0.662936,1667692681,0.99
1986,defichain,DFI,0.645954,1667779078,0.99
1987,defichain,DFI,0.639305,1667865480,0.99
1988,defichain,DFI,0.570603,1667951876,0.99
1989,defichain,DFI,0.4635,1668038266,0.99
1990,defichain,DFI,0.5220698294108626,1668124779,0.99
1991,defichain,DFI,0.503988,1668211373,0.99
1992,defichain,DFI,0.497393,1668297776,0.99
1993,defichain,DFI,0.482727,1668384175,0.99
1994,defichain,DFI,0.488129,1668470273,0.99
1995,defichain,DFI,0.492765,1668556668,0.99
1996,defichain,DFI,0.484188,1668643077,0.99
1997,defichain,DFI,0.483079,1668729473,0.99
1998,defichain,DFI,0.480329,1668815847,0.99
1999,defichain,DFI,0.480085,1668902280,0.99
2000,defichain,DFI,0.466812,1668988677,0.99
2001,defichain,DFI,0.450106,1669075071,0.99
2002,defichain,DFI,0.458959,1669161767,0.99
2003,defichain,DFI,0.465104,1669247872,0.99
2004,defichain,DFI,0.46213,1669334270,0.99
2005,defichain,DFI,0.460359,1669420662,0.99
2006,defichain,DFI,0.459856,1669507072,0.99
2007,defichain,DFI,0.45592,1669593472,0.99
2008,defichain,DFI,0.448387,1669679872,0.99
2009,defichain,DFI,0.456826,1669766276,0.99
2010,defichain,DFI,0.480634,1669852667,0.99
2011,defichain,DFI,0.473462,1669939067,0.99
2012,defichain,DFI,0.483511,1670025464,0.99
2013,defichain,DFI,0.47597344787849294,1670112102,0.99
2014,defichain,DFI,0.48031731450463966,1670198233,0.99
2015,defichain,DFI,0.48343,1670284670,0.99
2016,defichain,DFI,0.48452641764818033,1670371297,0.99
2017,defichain,DFI,0.477365,1670457471,0.99
2018,defichain,DFI,0.48713488090358986,1670544117,0.99
2019,defichain,DFI,0.4858525634022933,1670630503,0.99
2020,defichain,DFI,0.486001,1670716657,0.99
2021,defichain,DFI,0.4815667897594952,1670803304,0.99
2022,defichain,DFI,0.48194540545748826,1670889698,0.99
2023,defichain,DFI,0.4932065248624834,1670976119,0.99
2024,defichain,DFI,0.491703,1671062530,0.99
2025,defichain,DFI,0.47894,1671148661,0.99
2026,defichain,DFI,0.45424316789000596,1671235312,0.99
2027,defichain,DFI,0.455125,1671321749,0.99
2028,defichain,DFI,0.4567234379242548,1671408107,0.99
2029,defichain,DFI,0.44554,1671494262,0.99
2030,defichain,DFI,0.45412,1671580668,0.99
2031,defichain,DFI,0.447283,1671667070,0.99
2032,defichain,DFI,0.4462688675967247,1671753704,0.99
2033,defichain,DFI,0.4453350635737158,1671840112,0.99
2034,defichain,DFI,0.4432603950934569,1671926529,0.99
2035,defichain,DFI,0.440091,1672012653,0.99
2036,defichain,DFI,0.441919,1672099066,0.99
2037,defichain,DFI,0.435562,1672185456,0.99
2038,defichain,DFI,0.43039,1672271860,0.99
2039,defichain,DFI,0.430006,1672358263,0.99
2040,defichain,DFI,0.427216,1672444656,0.99
2041,defichain,DFI,0.42243642526231384,1672531297,0.99
2042,defichain,DFI,0.424077446610389,1672617714,0.99
2043,defichain,DFI,0.424545,1672704158,0.99
2044,defichain,DFI,0.4229862424736432,1672790497,0.99
2045,defichain,DFI,0.427291,1672876659,0.99
2046,defichain,DFI,0.4231839909516896,1672963303,0.99
2047,defichain,DFI,0.423364,1673049465,0.99
2048,defichain,DFI,0.42095402265886916,1673136107,0.99
2049,defichain,DFI,0.420815,1673222258,0.99
2050,defichain,DFI,0.431662,1673308664,0.99
2051,defichain,DFI,0.433774,1673395066,0.99
2052,defichain,DFI,0.442548,1673481461,0.99
2053,defichain,DFI,0.459646,1673568134,0.99
2054,defichain,DFI,0.480075,1673654265,0.99
2055,defichain,DFI,0.5061112418820414,1673740904,0.99
2056,defichain,DFI,0.5013660866365808,1673827256,0.99
2057,defichain,DFI,0.508874,1673913499,0.99
2058,defichain,DFI,0.508155,1673999871,0.99
2059,defichain,DFI,0.49748237551473345,1674086512,0.99
2060,defichain,DFI,0.504022,1674172682,0.99
2061,defichain,DFI,0.541511,1674259076,0.99
2062,defichain,DFI,0.5401821718188293,1674345712,0.99
2063,defichain,DFI,0.533776,1674431884,0.99
2064,defichain,DFI,0.538998,1674518285,0.99
2065,defichain,DFI,0.53096242040992,1674604917,0.99
2066,defichain,DFI,0.5426634679265759,1674691307,0.99
2067,defichain,DFI,0.537483,1674777481,0.99
2068,defichain,DFI,0.546119,1674863895,0.99
2069,defichain,DFI,0.558814158202123,1674950507,0.99
2070,defichain,DFI,0.6163966617201551,1675036878,0.99
2071,defichain,DFI,0.5952497811926909,1675123192,0.99
2072,defichain,DFI,0.6124534711424442,1675209652,0.99
2073,defichain,DFI,0.644906,1675295869,0.99
2074,defichain,DFI,0.645938,1675382275,0.99
2075,defichain,DFI,0.6472188202291602,1675468903,0.99
2076,defichain,DFI,0.6471557423881503,1675555222,0.99
2077,defichain,DFI,0.5877990976599485,1675641686,0.99
2078,defichain,DFI,0.5895864979373133,1675728000,0.99
2079,defichain,DFI,0.602363,1675814272,0.99
2080,defichain,DFI,0.589081,1675900664,0.99
2081,defichain,DFI,0.5624833380447469,1675987202,0.99
2082,defichain,DFI,0.556697,1676073758,0.99
2083,defichain,DFI,0.567715,1676159902,0.99
2084,defichain,DFI,0.5643795833166266,1676246418,0.99
2085,defichain,DFI,0.554977,1676332683,0.99
2086,defichain,DFI,0.5613353038542205,1676419181,0.99
2087,defichain,DFI,0.6078626296394888,1676505607,0.99
2088,defichain,DFI,0.605104,1676591859,0.99
2089,defichain,DFI,0.6189030421395436,1676678403,0.99
2090,defichain,DFI,0.621928,1676764672,0.99
2091,defichain,DFI,0.6084734188643224,1676851198,0.99
2092,defichain,DFI,0.615797,1676937462,0.99
2093,defichain,DFI,0.605003,1677023879,0.99
2094,defichain,DFI,0.594758,1677110276,0.99
2095,defichain,DFI,0.5908816208802131,1677196828,0.99
2096,defichain,DFI,0.576349,1677283075,0.99
2097,defichain,DFI,0.571077,1677369483,0.99
2098,defichain,DFI,0.5788065804335376,1677456002,0.99
2099,defichain,DFI,0.57596,1677542281,0.99
2100,defichain,DFI,0.568891,1677628683,0.99
2101,defichain,DFI,0.5481546903134973,1677715254,0.99
2102,defichain,DFI,0.548106,1677801473,0.99
2103,defichain,DFI,0.524660437373717,1677887984,0.99
2104,defichain,DFI,0.517154,1677974276,0.99
2105,defichain,DFI,0.515057854669987,1678060870,0.99
2106,defichain,DFI,0.520145,1678147054,0.99
2107,defichain,DFI,0.50753,1678233779,0.99
2108,defichain,DFI,0.4977535025295483,1678320111,0.99
2109,defichain,DFI,0.463658,1678406270,0.99
2110,defichain,DFI,0.454526,1678492671,0.99
2111,defichain,DFI,0.46978788774995306,1678579243,0.99
2112,defichain,DFI,0.5007,1678665472,0.99
2113,defichain,DFI,0.536668,1678751879,0.99
2114,defichain,DFI,0.5449950475893071,1678838488,0.99
2115,defichain,DFI,0.532971,1678924972,0.99
2116,defichain,DFI,0.545635605202791,1679011272,0.99
2117,defichain,DFI,0.590073,1679097468,0.99
2118,defichain,DFI,0.5805604773184851,1679184064,0.99
2119,defichain,DFI,0.594862,1679270266,0.99
2120,defichain,DFI,0.583478,1679356975,0.99
2121,defichain,DFI,0.583186,1679443060,0.99
2122,defichain,DFI,0.560384,1679529444,0.99
2123,defichain,DFI,0.574626,1679616153,0.99
2124,defichain,DFI,0.5563294811934073,1679702439,0.99
2125,solana,SOL,98.6467426834056,1648252724,
2126,solana,SOL,101.64121040495988,1648339153,
2127,solana,SOL,106.90984972476438,1648425572,
2128,solana,SOL,106.24001892236811,1648511963,
2129,solana,SOL,111.74644646494659,1648598387,
2130,solana,SOL,120.6985421756732,1648684736,
2131,solana,SOL,122.76130420785864,1648771136,
2132,solana,SOL,134.43448260840054,1648857605,
2133,solana,SOL,132.265543980239,1648943959,
2134,solana,SOL,136.7632457743045,1649030400,
2135,solana,SOL,132.38806993031275,1649116845,
2136,solana,SOL,126.60568047767862,1649203132,
2137,solana,SOL,112.52902554657368,1649289592,
2138,solana,SOL,118.68839511414586,1649375945,
2139,solana,SOL,109.69148769667358,1649462325,
2140,solana,SOL,113.10460495456455,1649548801,
2141,solana,SOL,111.66522311597845,1649635212,
2142,solana,SOL,99.4525253186753,1649721570,
2143,solana,SOL,103.5030349870942,1649807912,
2144,solana,SOL,105.07004239714071,1649894408,
2145,solana,SOL,100.73923844736916,1649980734,
2146,solana,SOL,101.34727865599696,1650067133,
2147,solana,SOL,102.31192588830538,1650153559,
2148,solana,SOL,100.4425980848116,1650239978,
2149,solana,SOL,102.2653514381208,1650326366,
2150,solana,SOL,108.54104696942882,1650412767,
2151,solana,SOL,105.54188704220073,1650499232,
2152,solana,SOL,101.80288174581625,1650585560,
2153,solana,SOL,100.63914018210745,1650671970,
2154,solana,SOL,100.76479327231522,1650758325,
2155,solana,SOL,99.17128671058997,1650844693,
2156,solana,SOL,101.29344264300205,1650931108,
2157,solana,SOL,95.71302246920415,1651017560,
2158,solana,SOL,98.3678448915887,1651103990,
2159,solana,SOL,98.15052624203004,1651190404,
2160,solana,SOL,94.09484079716263,1651276735,
2161,solana,SOL,85.02162197516616,1651363240,
2162,solana,SOL,89.73834617404604,1651449553,
2163,solana,SOL,87.62604980894314,1651536004,
2164,solana,SOL,85.8778828117621,1651622420,
2165,solana,SOL,92.82061835080546,1651708723,
2166,solana,SOL,84.71833310669814,1651795203,
2167,solana,SOL,81.76031251495388,1651881583,
2168,solana,SOL,79.0317821069251,1651968046,
2169,solana,SOL,75.40091916703479,1652054409,
2170,solana,SOL,63.59080375212239,1652140730,
2171,solana,SOL,66.73197492092409,1652227128,
2172,solana,SOL,50.588927605537165,1652313692,
2173,solana,SOL,44.64907159879217,1652399945,
2174,solana,SOL,48.71184891885323,1652486415,
2175,solana,SOL,52.53693016663614,1652572765,
2176,solana,SOL,58.845207179976505,1652659161,
2177,solana,SOL,53.699516596265426,1652745634,
2178,solana,SOL,57.27651455140087,1652832012,
2179,solana,SOL,49.76196637946705,1652918353,
2180,solana,SOL,52.19400900869111,1652993941,
2181,solana,SOL,49.58463231269403,1653091162,
2182,solana,SOL,50.34044491622229,1653177628,
2183,solana,SOL,52.767400507738245,1653263962,
2184,solana,SOL,49.093110107996786,1653350427,
2185,solana,SOL,49.636798974862586,1653436784,
2186,solana,SOL,47.971170504391026,1653523230,
2187,solana,SOL,43.546922400599904,1653609532,
2188,solana,SOL,40.99753816385139,1653695979,
2189,solana,SOL,44.41397200942553,1653782401,
2190,solana,SOL,44.92918554220565,1653868771,
2191,solana,SOL,47.19388053427913,1653955125,
2192,solana,SOL,45.77809384904485,1654041678,
2193,solana,SOL,40.24040840767166,1654127960,
2194,solana,SOL,40.889861237118055,1654214381,
2195,solana,SOL,38.27578860880165,1654300760,
2196,solana,SOL,38.977511864594476,1654387199,
2197,solana,SOL,38.46322506754232,1654473525,
2198,solana,SOL,42.41060097547512,1654559911,
2199,solana,SOL,39.45217665068068,1654646436,
2200,solana,SOL,38.84247541383652,1654732774,
2201,solana,SOL,39.9691248449839,1654819214,
2202,solana,SOL,37.12178664105338,1654905625,
2203,solana,SOL,33.807388422050096,1654991996,
2204,solana,SOL,30.743227017287673,1655078373,
2205,solana,SOL,28.19296638841233,1655164777,
2206,solana,SOL,29.71678758953202,1655251199,
2207,solana,SOL,34.488080805614366,1655337592,
2208,solana,SOL,30.07068349379034,1655423948,
2209,solana,SOL,30.742950307787247,1655510404,
2210,solana,SOL,31.899414505212818,1655596877,
2211,solana,SOL,34.25166084069573,1655683231,
2212,solana,SOL,35.37960207002764,1655769620,
2213,solana,SOL,36.14879399810922,1655856029,
2214,solana,SOL,34.13877828348411,1655942407,
2215,solana,SOL,38.21182318782288,1656028740,
2216,solana,SOL,42.18333627723613,1656115245,
2217,solana,SOL,42.386373142046885,1656201570,
2218,solana,SOL,39.41899348759487,1656288004,
2219,solana,SOL,38.50106935796682,1656374382,
2220,solana,SOL,35.32735166363367,1656460932,
2221,solana,SOL,33.91501146159494,1656547189,
2222,solana,SOL,33.31459552878431,1656633575,
2223,solana,SOL,32.93657148311641,1656720079,
2224,solana,SOL,33.39834717583816,1656806441,
2225,solana,SOL,33.442628236861516,1656892884,
2226,solana,SOL,36.77394966111323,1656979225,
2227,solana,SOL,35.4137241311976,1657065620,
2228,solana,SOL,37.054721551236405,1657152100,
2229,solana,SOL,38.51231960877862,1657238462,
2230,solana,SOL,38.27742856724727,1657324880,
2231,solana,SOL,38.10121034875975,1657411242,
2232,solana,SOL,36.72673590110457,1657497591,
2233,solana,SOL,33.44809608562712,1657584012,
2234,solana,SOL,32.80370497906735,1657670412,
2235,solana,SOL,34.93356291339261,1657756804,
2236,solana,SOL,37.12397025202722,1657843244,
2237,solana,SOL,37.38142420660034,1657929796,
2238,solana,SOL,39.535571291612136,1658016024,
2239,solana,SOL,38.62422664809307,1658102400,
2240,solana,SOL,43.68127821391667,1658188690,
2241,solana,SOL,44.8922569738872,1658275239,
2242,solana,SOL,42.071391156682104,1658361671,
2243,solana,SOL,43.18589352726285,1658447969,
2244,solana,SOL,40.61086298557263,1658534458,
2245,solana,SOL,40.03769399432239,1658620916,
2246,solana,SOL,40.98522629187172,1658707194,
2247,solana,SOL,36.70021199705349,1658793588,
2248,solana,SOL,36.25373149869529,1658880058,
2249,solana,SOL,40.256700858033994,1658966570,
2250,solana,SOL,42.95080159056572,1659052884,
2251,solana,SOL,42.07541360691409,1659139251,
2252,solana,SOL,43.79830671521551,1659225607,
2253,solana,SOL,42.43010302827539,1659312016,
2254,solana,SOL,41.8063041623065,1659398401,
2255,solana,SOL,39.94968911457149,1659484805,
2256,solana,SOL,38.634063074873644,1659571162,
2257,solana,SOL,38.93126612914915,1659657712,
2258,solana,SOL,40.52591334518137,1659744126,
2259,solana,SOL,40.09428998321924,1659830467,
2260,solana,SOL,40.66386593508465,1659916813,
2261,solana,SOL,42.29132588712251,1660003285,
2262,solana,SOL,40.38305829574653,1660089700,
2263,solana,SOL,42.42127892456622,1660176061,
2264,solana,SOL,42.81992608558484,1660262452,
2265,solana,SOL,45.40125440261286,1660348837,
2266,solana,SOL,46.62007889307875,1660435335,0.99
2267,solana,SOL,44.93390834993314,1660521652,0.99
2268,solana,SOL,43.84687726244536,1660608060,0.99
2269,solana,SOL,43.2002268151196,1660694467,0.99
2270,solana,SOL,40.52529868872481,1660780835,0.99
2271,solana,SOL,39.6124630880606,1660867277,0.99
2272,solana,SOL,35.91954066184094,1660953627,0.99
2273,solana,SOL,35.31394056029061,1661040044,0.99
2274,solana,SOL,36.53272408478192,1661126389,0.99
2275,solana,SOL,35.47774407585893,1661212903,0.99
2276,solana,SOL,35.70865101672176,1661299311,0.99
2277,solana,SOL,34.98161284031775,1661385583,0.99
2278,solana,SOL,35.34314074830629,1661472093,0.99
2279,solana,SOL,31.794406411192078,1661558431,0.99
2280,solana,SOL,31.574624898986947,1661644853,0.99
2281,solana,SOL,30.49783843554664,1661731261,0.99
2282,solana,SOL,32.51069510344481,1661817689,0.99
2283,solana,SOL,31.435669354619023,1661904041,0.99
2284,solana,SOL,31.453501865317026,1661990291,0.99
2285,solana,SOL,31.621220784024622,1662076836,0.99
2286,solana,SOL,31.27708911080207,1662163257,0.99
2287,solana,SOL,31.11753120524652,1662249695,0.99
2288,solana,SOL,32.14492440492364,1662335977,0.99
2289,solana,SOL,32.13785074256321,1662422418,0.99
2290,solana,SOL,30.932571057846985,1662508660,0.99
2291,solana,SOL,32.75240078147267,1662595199,0.99
2292,solana,SOL,33.60348663476667,1662681642,0.99
2293,solana,SOL,34.70333348375499,1662768110,0.99
2294,solana,SOL,35.14113891505754,1662854499,0.99
2295,solana,SOL,35.06823027887852,1662940918,0.99
2296,solana,SOL,37.37318348435214,1663027228,0.99
2297,solana,SOL,32.995377375971906,1663113638,0.99
2298,solana,SOL,34.08445919771861,1663200010,0.99
2299,solana,SOL,33.09906398352722,1663286558,0.99
2300,solana,SOL,32.22520498093408,1663372823,0.99
2301,solana,SOL,33.73548890102691,1663459247,0.99
2302,solana,SOL,31.125806237938228,1663545712,0.99
2303,solana,SOL,32.66899797637666,1663632012,0.99
2304,solana,SOL,31.41339289127847,1663718429,0.99
2305,solana,SOL,30.80332588189703,1663804858,0.99
2306,solana,SOL,32.456507798045834,1663891252,0.99
2307,solana,SOL,33.70890427683259,1663977709,0.99
2308,solana,SOL,33.5038789488122,1664063849,0.99
2309,solana,SOL,32.32786924066603,1664150368,0.99
2310,solana,SOL,33.86638510578027,1664236855,0.99
2311,solana,SOL,32.76612155979491,1664323189,0.99
2312,solana,SOL,33.31756889422481,1664409662,0.99
2313,solana,SOL,33.89705134262135,1664496062,0.99
2314,solana,SOL,33.27931447007323,1664582442,0.99
2315,solana,SOL,32.45343554350901,1664668859,0.99
2316,solana,SOL,32.10278764104054,1664755228,0.99
2317,solana,SOL,32.95135536808238,1664841632,0.99
2318,solana,SOL,34.1201450519617,1664928062,0.99
2319,solana,SOL,34.09322257643218,1665014091,0.99
2320,solana,SOL,33.33775389191098,1665100654,0.99
2321,solana,SOL,32.91839237624644,1665167868,0.99
2322,solana,SOL,32.61129126485719,1665273618,0.99
2323,solana,SOL,32.91752962466624,1665360114,0.99
2324,solana,SOL,31.96971297778321,1665446387,0.99
2325,solana,SOL,30.78828821701152,1665532761,0.99
2326,solana,SOL,31.16,1665619221,0.99
2327,solana,SOL,30.53,1665705621,0.99
2328,solana,SOL,30.02,1665792095,0.99
2329,solana,SOL,29.576743642363166,1665878365,0.99
2330,solana,SOL,30.166911022944717,1665964779,0.99
2331,solana,SOL,31.24424925355053,1666051325,0.99
2332,solana,SOL,30.14385221122484,1666137674,0.99
2333,solana,SOL,28.874413925336327,1666224131,0.99
2334,solana,SOL,28.11605455199003,1666310466,0.99
2335,solana,SOL,28.1097788719568,1666396897,0.99
2336,solana,SOL,28.023343879724933,1666483151,0.99
2337,solana,SOL,29.256523707119133,1666569633,0.99
2338,solana,SOL,28.27,1666655876,0.99
2339,solana,SOL,30.94126246793174,1666742261,0.99
2340,solana,SOL,31.29977436257638,1666828913,0.99
2341,solana,SOL,30.58,1666915372,0.99
2342,solana,SOL,32.05270942440798,1667001721,0.99
2343,solana,SOL,32.83944699956292,1667087892,0.99
2344,solana,SOL,32.91507583449492,1667174507,0.99
2345,solana,SOL,32.601269385086546,1667260798,0.99
2346,solana,SOL,32.23,1667347322,0.99
2347,solana,SOL,30.810492932097876,1667433630,0.99
2348,solana,SOL,30.844191679087352,1667520129,0.99
2349,solana,SOL,33.75779072998398,1667606528,0.99
2350,solana,SOL,36.73,1667692673,0.99
2351,solana,SOL,32.752498701926015,1667779210,0.99
2352,solana,SOL,29.607513778695036,1667865683,0.99
2353,solana,SOL,24.362566460151108,1667952034,0.99
2354,solana,SOL,13.99,1668038276,0.99
2355,solana,SOL,17.87,1668124668,0.99
2356,solana,SOL,16.672782713535415,1668211308,0.99
2357,solana,SOL,14.69,1668297473,0.99
2358,solana,SOL,13.243080107449382,1668384111,0.99
2359,solana,SOL,14.1,1668470271,0.99
2360,solana,SOL,14.37681705724952,1668556830,0.99
2361,solana,SOL,14.340565124898148,1668643318,0.99
2362,solana,SOL,13.682095971250046,1668729670,0.99
2363,solana,SOL,13.308684352442727,1668816017,0.99
2364,solana,SOL,12.887486247151438,1668902468,0.99
2365,solana,SOL,12.351300921651438,1668988876,0.99
2366,solana,SOL,11.889668242349202,1669075220,0.99
2367,solana,SOL,12.46,1669161442,0.99
2368,solana,SOL,14.410902705987878,1669248083,0.99
2369,solana,SOL,14.60492761744119,1669334452,0.99
2370,solana,SOL,14.07,1669420667,0.99
2371,solana,SOL,14.165189223351776,1669507188,0.99
2372,solana,SOL,14.137520832516362,1669593618,0.99
2373,solana,SOL,13.352004986845918,1669680014,0.99
2374,solana,SOL,13.364250246478983,1669766441,0.99
2375,solana,SOL,14.158270613516816,1669852815,0.99
2376,solana,SOL,13.509181414049966,1669939162,0.99
2377,solana,SOL,13.79102007231898,1670025627,0.99
2378,solana,SOL,13.334397065233695,1670111997,0.99
2379,solana,SOL,13.754119801722817,1670198431,0.99
2380,solana,SOL,13.864268250929209,1670284833,0.99
2381,solana,SOL,14.297707876898496,1670371200,0.99
2382,solana,SOL,13.522320599009497,1670457634,0.99
2383,solana,SOL,13.690583133745557,1670544023,0.99
2384,solana,SOL,13.6,1670630273,0.99
2385,solana,SOL,13.59,1670716677,0.99
2386,solana,SOL,13.428415257398381,1670803278,0.99
2387,solana,SOL,13.309168699918123,1670889608,0.99
2388,solana,SOL,13.870583675821674,1670976040,0.99
2389,solana,SOL,14.14747215424818,1671062445,0.99
2390,solana,SOL,14.019947100425476,1671148860,0.99
2391,solana,SOL,12.307977228947967,1671235245,0.99
2392,solana,SOL,12.51,1671321742,0.99
2393,solana,SOL,12.416580463138258,1671407983,0.99
2394,solana,SOL,11.951790226552527,1671494444,0.99
2395,solana,SOL,12.293600383489107,1671580802,0.99
2396,solana,SOL,12.150445962609218,1671667273,0.99
2397,solana,SOL,11.817241955138815,1671753640,0.99
2398,solana,SOL,11.800554937016997,1671839995,0.99
2399,solana,SOL,11.470319693968511,1671926397,0.99
2400,solana,SOL,11.400966653702737,1672012799,0.99
2401,solana,SOL,11.301306466517868,1672099197,0.99
2402,solana,SOL,11.08640972625502,1672185638,0.99
2403,solana,SOL,9.76044480360816,1672272035,0.99
2404,solana,SOL,9.693337184331085,1672358409,0.99
2405,solana,SOL,9.892997528536382,1672444912,0.99
2406,solana,SOL,9.966720388330804,1672531216,0.99
2407,solana,SOL,9.993213988406097,1672617640,0.99
2408,solana,SOL,11.2682170038994,1672704019,0.99
2409,solana,SOL,13.358091526598212,1672790438,0.99
2410,solana,SOL,13.45,1672876670,0.99
2411,solana,SOL,13.434850171864221,1672963251,0.99
2412,solana,SOL,13.539046017034138,1673049611,0.99
2413,solana,SOL,13.101224408634463,1673136027,0.99
2414,solana,SOL,14.366071146091024,1673222399,0.99
2415,solana,SOL,16.302299779948743,1673308784,0.99
2416,solana,SOL,16.203266126891766,1673395222,0.99
2417,solana,SOL,16.400949861216024,1673481606,0.99
2418,solana,SOL,16.61,1673567874,0.99
2419,solana,SOL,18.315878289169948,1673654419,0.99
2420,solana,SOL,24.193368831980138,1673740841,0.99
2421,solana,SOL,22.929565972774505,1673827251,0.99
2422,solana,SOL,23.579669969512658,1673913630,0.99
2423,solana,SOL,22.88158744195828,1673999997,0.99
2424,solana,SOL,20.85763434507722,1674086395,0.99
2425,solana,SOL,21.41,1674172668,0.99
2426,solana,SOL,25.575834872318875,1674259192,0.99
2427,solana,SOL,24.64561024478339,1674345642,0.99
2428,solana,SOL,24.28,1674431878,0.99
2429,solana,SOL,24.34,1674518549,0.99
2430,solana,SOL,22.78443427667619,1674604803,0.99
2431,solana,SOL,24.553165667300124,1674691259,0.99
2432,solana,SOL,24.34,1674777485,0.99
2433,solana,SOL,24.4,1674863885,0.99
2434,solana,SOL,23.986175814200923,1674950396,0.99
2435,solana,SOL,26.07629725676915,1675036879,0.99
2436,solana,SOL,23.98228445759225,1675123221,0.99
2437,solana,SOL,23.961391317370346,1675209599,0.99
2438,solana,SOL,25.027405420938333,1675296082,0.99
2439,solana,SOL,24.298385469595893,1675382402,0.99
2440,solana,SOL,24.68,1675468650,0.99
2441,solana,SOL,24.38,1675555068,0.99
2442,solana,SOL,23.54,1675641472,0.99
2443,solana,SOL,22.75,1675727872,0.99
2444,solana,SOL,23.87,1675814290,0.99
2445,solana,SOL,23.21,1675900682,0.99
2446,solana,SOL,20.461874646288646,1675987217,0.99
2447,solana,SOL,20.15,1676073444,0.99
2448,solana,SOL,20.84,1676160133,0.99
2449,solana,SOL,21.43,1676246258,0.99
2450,solana,SOL,20.77,1676332935,0.99
2451,solana,SOL,21.85,1676419292,0.99
2452,solana,SOL,23.87568593249722,1676505644,0.99
2453,solana,SOL,22.42,1676591883,0.99
2454,solana,SOL,23.21,1676678560,0.99
2455,solana,SOL,23.46,1676764637,0.99
2456,solana,SOL,24.84,1676851342,0.99
2457,solana,SOL,26.07,1676937475,0.99
2458,solana,SOL,24.93,1677023868,0.99
2459,solana,SOL,24.17,1677110280,0.99
2460,solana,SOL,23.93,1677196675,0.99
2461,solana,SOL,23.07,1677283335,0.99
2462,solana,SOL,22.38,1677369759,0.99
2463,solana,SOL,23.24,1677455876,0.99
2464,solana,SOL,22.7,1677542271,0.99
2465,solana,SOL,21.9,1677628683,0.99
2466,solana,SOL,22.5,1677715074,0.99
2467,solana,SOL,21.99,1677801474,0.99
2468,solana,SOL,21.410451671654613,1677888008,0.99
2469,solana,SOL,20.95,1677974282,0.99
2470,solana,SOL,20.98,1678060945,0.99
2471,solana,SOL,20.64,1678147083,0.99
2472,solana,SOL,20.24,1678233738,0.99
2473,solana,SOL,18.41,1678319878,0.99
2474,solana,SOL,17.343780774263394,1678406489,0.99
2475,solana,SOL,18.212698187615544,1678492799,0.99
2476,solana,SOL,18.068481612784193,1678579197,0.99
2477,solana,SOL,20.34,1678665480,0.99
2478,solana,SOL,20.38,1678751877,0.99
2479,solana,SOL,20.929971479999722,1678838411,0.99
2480,solana,SOL,19.35,1678924645,0.99
2481,solana,SOL,19.83,1679011066,0.99
2482,solana,SOL,21.63,1679097429,0.99
2483,solana,SOL,21.3174625685989,1679183999,0.99
2484,solana,SOL,21.99,1679270540,0.99
2485,solana,SOL,22.35,1679356382,0.99
2486,solana,SOL,22.72218667372643,1679443303,0.99
2487,solana,SOL,21.578068068860432,1679529570,0.99
2488,solana,SOL,22.291750872251626,1679616002,0.99
2489,solana,SOL,20.77377095038958,1679702396,0.99
2490,kava,KAVA,3.749210251526103,1648252758,
2491,kava,KAVA,3.8767513932042488,1648339173,
