,node1,node2,corr,mutual,plus
454,BTC,KLAY,0.6524008610479926,0.14631756952499209,True
455,BTC,KCS,0.7771082209653372,0.11194309114454348,True
456,BTC,KUJI,0.14574353641872223,0.49715973917322476,True
457,BTC,KSM,0.7317578204679756,0.12331376700901586,True
458,BTC,TAU,0.26164889148932535,0.36169221960882414,True
459,BTC,MATIC,0.7721702778216339,0.11312491574289107,True
460,BTC,MTS,0.07097388529544288,0.6362233831248807,True
461,BTC,XIN,0.7106940475530398,0.12901132476573163,True
462,BTC,GLMR,0.702930103231074,0.13118245924685223,True
463,BTC,MOVR,0.7047344691645814,0.1306743836322577,True
464,BTC,MTV,0.6103626159003804,0.16036682666741464,True
465,BTC,NEAR,0.750113015813662,0.1185691923779213,True
466,BTC,NEO,0.7551452666116428,0.11730288637266928,True
467,BTC,NULS,0.4918750451924967,0.20873916060872155,True
468,BTC,ROSE,0.6936348764070406,0.13383389061994333,True
469,BTC,ONT,0.7608652312664305,0.11588108350967896,True
470,BTC,OSMO,0.6409253230096388,0.15001366343923161,True
471,BTC,XPRT,0.44619897424005994,0.2316720759587917,True
472,BTC,POLIS,0.08740394608757938,0.5995231623711086,True
473,BTC,DOT,0.7919500069539817,0.10846949400178896,True
474,BTC,XPR,0.6031936631671313,0.16290772144379617,True
475,BTC,RON,0.7672907596834097,0.11430585079971778,True
476,BTC,RBTC,0.9825213280102566,0.07271897908506086,True
477,BTC,SCRT,0.6684685594847576,0.14130849554977876,True
478,BTC,EROWAN,0.2506619903556393,0.37208930267529106,True
479,BTC,SOL,0.7630888381317281,0.11533335123593502,True
480,BTC,XOR,0.3490360822137174,0.29115838298686847,True
481,BTC,FIS,0.5301093403891666,0.1915323478253278,True
482,BTC,STARS,0.6569742247807169,0.14487239900555415,True
483,BTC,XLM,0.789508507427165,0.10903292328624148,True
484,BTC,STEP,0.1672651104715669,0.4667779225794334,True
485,BTC,TLOS,0.6271429693601652,0.1545885513813281,True
486,BTC,XTZ,0.7681568507108826,0.11409528309105665,True
487,BTC,RUNE,0.8171039632921572,0.10284162438318678,True
488,BTC,TRX,0.6268297137786625,0.15469429750236396,True
489,BTC,UOS,0.6864280099416084,0.13592955171124055,True
490,BTC,UMEE,0.4688732917485311,0.2199417169828951,True
491,BTC,VLX,0.4342188332798961,0.2381644553026393,True
492,BTC,VITE,0.6359101999102525,0.1516609527906806,True
493,BTC,WAN,0.5888411310934041,0.16812967123921851,True
494,BTC,WAVES,0.5753672616552868,0.17320152255020216,True
495,BTC,ZIL,0.5590221635974398,0.17958456590895344,True
496,BTC,BNB,0.8085434555173534,0.10472129261829433,True
497,BTT,STX,0.543996138351835,0.18568568813013164,True
498,BTT,CRBN,0.3241857604873824,0.3092732884509657,True
499,BTT,ADA,0.7292641262587551,0.12397392705609278,True
500,BTT,CELO,0.602467354402364,0.1631676197713824,True
501,BTT,CFX,0.44482358030633445,0.23240679643575624,True
502,BTT,CMCX,0.2281797797026181,0.39467858483117224,True
503,BTT,COTI,0.6923733110341435,0.13419819493978047,True
504,BTT,ITAMCUBE,0.1551427359793148,0.4835095427485152,True
505,BTT,DFI,0.7057330744327471,0.1303941093989267,True
506,BTT,EGLD,0.647998837329278,0.147723483627887,True
507,BTT,EOS,0.6571437305965588,0.14481913596195561,True
508,BTT,ETH,0.8193108389690761,0.10236287599404781,True
509,BTT,EVER,0.22717265100261796,0.3957347236203711,True
510,BTT,FTM,0.6683652545033116,0.14134009740227071,True
511,BTT,FLOW,0.7099219919736076,0.12922547758090097,True
512,BTT,FSN,0.4705467060925763,0.2191036890508391,True
513,BTT,GNO,0.7749338462601826,0.11246186430048455,True
514,BTT,GO,0.6522433290930911,0.14636762888371013,True
515,BTT,ONE,0.6971451935546593,0.13282583312090812,True
516,BTT,HBAR,0.6848714646966186,0.13638682929228185,True
517,BTT,ICX,0.7469772312998769,0.11936567614302585,True
518,BTT,IOTX,0.7031347346959183,0.13112473168602,True
519,BTT,KAR,0.6063864601585188,0.16177064445867495,True
520,BTT,KAVA,0.6606490051822153,0.1437224646861065,True
521,BTT,KLAY,0.5972786852220284,0.16503770717256905,True
522,BTT,KCS,0.7011561821398566,0.13168404408495116,True
523,BTT,KUJI,0.08410519076371022,0.6065231983461277,True
524,BTT,KSM,0.6943814975476389,0.13361879212953254,True
525,BTT,TAU,0.22927201150813012,0.3935376758686179,True
526,BTT,MATIC,0.7287542758874916,0.12410936799447292,True
527,BTT,MTS,0.0211969732862154,0.796265151494945,True
528,BTT,XIN,0.6624943596716865,0.14314876293358292,True
529,BTT,GLMR,0.6831262046760809,0.13690153229399338,True
530,BTT,MOVR,0.6771063517916134,0.1386931182185479,True
531,BTT,MTV,0.5516741530433222,0.1825395381280307,True
532,BTT,NEAR,0.6838802072980874,0.13667890766760715,True
533,BTT,NEO,0.7042604056627614,0.1308076647583779,True
534,BTT,NULS,0.5463365261424393,0.18472027471483554,True
535,BTT,ROSE,0.6886788413301038,0.1352712462555592,True
536,BTT,ONT,0.7577444344900783,0.11665451476028976,True
537,BTT,OSMO,0.5917179151165382,0.16706830571022369,True
538,BTT,XPRT,0.4441493006550553,0.23276798595452042,True
539,BTT,POLIS,0.0769298685311022,0.6223656172127086,True
540,BTT,DOT,0.7478013769394574,0.11915579058617898,True
541,BTT,XPR,0.5923938353907865,0.16682001058511597,True
542,BTT,RON,0.708605961520808,0.12959140314355677,True
543,BTT,RBTC,0.7402195826929654,0.12110167808735706,True
544,BTT,SCRT,0.6376078091285184,0.15110113929759306,True
545,BTT,EROWAN,0.24746790209711575,0.3751880606518109,True
546,BTT,SOL,0.6849569823473086,0.13636166288379226,True
547,BTT,XOR,0.32218135462607833,0.3107953941362148,True
548,BTT,FIS,0.47338222320663675,0.21769211387313558,True
549,BTT,STARS,0.6298174432989222,0.15368895274572292,True
550,BTT,XLM,0.7301774672092135,0.1237316967442571,True
551,BTT,STEP,0.25365771363865447,0.3692146313252861,True
552,BTT,TLOS,0.6566963872196871,0.14495974888763974,True
553,BTT,XTZ,0.7106448054475082,0.1290249721018587,True
554,BTT,RUNE,0.7419869049429615,0.12064506281084975,True
555,BTT,TRX,0.6470258271671947,0.14803623163257218,True
556,BTT,UOS,0.6198073077411652,0.1570858665492152,True
557,BTT,UMEE,0.4692663814602262,0.21974452880955975,True
558,BTT,VLX,0.5251255507738992,0.19368113641806217,True
559,BTT,VITE,0.5990466557254297,0.16439784783976996,True
560,BTT,WAN,0.6068606143611053,0.16160252936928066,True
561,BTT,WAVES,0.6038582514700352,0.16267030990574627,True
562,BTT,ZIL,0.5635953552551898,0.17777255352026378,True
563,BTT,BNB,0.7191313452147963,0.12669577655028075,True
564,STX,CRBN,0.276250842374406,0.34846969965585706,True
565,STX,ADA,0.6004551934967172,0.1638900391676147,True
566,STX,CELO,0.526896407301315,0.19291451130122295,True
567,STX,CFX,0.506354601705088,0.20202354151761648,True
568,STX,CMCX,0.12282030440423608,0.5333130507384589,True
569,STX,COTI,0.5708091614940506,0.17495567992594474,True
570,STX,ITAMCUBE,0.09372055350562937,0.5865727919217791,True
571,STX,DFI,0.5409976502475419,0.18693087998500757,True
572,STX,EGLD,0.5444600998330421,0.1854938529811082,True
573,STX,EOS,0.5269247784219789,0.19290225710220854,True
574,STX,ETH,0.6078366320636716,0.16125708188810706,True
575,STX,EVER,0.1639261838295562,0.47129344285780084,True
576,STX,FTM,0.5865442751457115,0.1689824527442627,True
577,STX,FLOW,0.6030302685880384,0.1629661497194277,True
578,STX,FSN,0.35094904071892613,0.28981948661307255,True
579,STX,GNO,0.5851293135115306,0.16951019414228585,True
580,STX,GO,0.5180240236213663,0.19679036479795986,True
581,STX,ONE,0.600554092147252,0.16385444932883908,True
582,STX,HBAR,0.6074937951668573,0.1613783310629,True
583,STX,ICX,0.6365407153708654,0.15145276530751683,True
584,STX,IOTX,0.5701540968054467,0.17520940283264086,True
585,STX,KAR,0.45896250693106055,0.22498182027094216,True
586,STX,KAVA,0.5149350825368825,0.19816043721372845,True
587,STX,KLAY,0.513740316871589,0.19869327084415167,True
588,STX,KCS,0.5449090465220342,0.18530843835762012,True
589,STX,KUJI,0.1824523112754385,0.4470649809799834,True
590,STX,KSM,0.6172123394924612,0.15797988970577947,True
591,STX,TAU,0.14589113553342137,0.4969405072875651,True
592,STX,MATIC,0.5727058997007904,0.17422333548943614,True
593,STX,MTS,-0.017114138381772993,0.8165630462663869,False
594,STX,XIN,0.4951881134091597,0.2071802980502031,True
595,STX,GLMR,0.5216575955462961,0.19519247786898086,True
596,STX,MOVR,0.5311994945614318,0.19106592528509925,True
597,STX,MTV,0.46156954693587454,0.223643132211358,True
598,STX,NEAR,0.5867980711649563,0.16888798711396658,True
599,STX,NEO,0.6033200149750912,0.16286255517895598,True
600,STX,NULS,0.446168340127624,0.23168841073168678,True
601,STX,ROSE,0.5577399913378551,0.18009630017525025,True
602,STX,ONT,0.6593852573828088,0.14411679702389668,True
603,STX,OSMO,0.5141978948297469,0.1984890109610079,True
604,STX,XPRT,0.39439445395032974,0.2613490513779442,True
605,STX,POLIS,0.03265878147961438,0.748544104673597,True
606,STX,DOT,0.6119108175876188,0.1598238625695355,True
607,STX,XPR,0.5379185749244912,0.18821933842782623,True
608,STX,RON,0.5241209372725589,0.19411757974395927,True
609,STX,RBTC,0.6149529073441028,0.15876288042247522,True
610,STX,SCRT,0.508998124215537,0.2008243041933485,True
611,STX,EROWAN,0.18400088335092413,0.4451270045542912,True
612,STX,SOL,0.5981967238134605,0.16470510944855288,True
613,STX,XOR,0.2724254644712373,0.3518705587698401,True
614,STX,FIS,0.375235643910658,0.2734629979061357,True
615,STX,STARS,0.5217911627975332,0.19513402199566654,True
616,STX,XLM,0.5806841454304621,0.17118007621076603,True
617,STX,STEP,0.14841054540402862,0.49322289086654714,True
618,STX,TLOS,0.4773517715029474,0.2157336177779028,True
619,STX,XTZ,0.6384628191526809,0.15082004438959362,True
620,STX,RUNE,0.5904930516106632,0.16751929715873393,True
621,STX,TRX,0.47552808501752064,0.21663084998332627,True
622,STX,UOS,0.5648275720426111,0.17728782406121557,True
623,STX,UMEE,0.4035437387653626,0.25579278019339835,True
624,STX,VLX,0.3221950576512091,0.31078495617030055,True
625,STX,VITE,0.47527979417277855,0.21675333912336747,True
626,STX,WAN,0.5625447492539354,0.17818701199551257,True
627,STX,WAVES,0.5710591608252303,0.1748589570937361,True
628,STX,ZIL,0.47983600951820393,0.2145182931151367,True
629,STX,BNB,0.572592545446363,0.1742670061648326,True
630,CRBN,ADA,0.3499466353504613,0.290520124895183,True
631,CRBN,CELO,0.36306923967968063,0.2815109528923696,True
632,CRBN,CFX,0.2533601261913551,0.3694988390007179,True
633,CRBN,CMCX,0.1726013340414545,0.45970085540540506,True
634,CRBN,COTI,0.33849665039044047,0.29867449037368243,True
635,CRBN,ITAMCUBE,0.04589267881144985,0.7038597409588074,True
636,CRBN,DFI,0.326254420794808,0.30771226226678716,True
637,CRBN,EGLD,0.37884278653727776,0.27113105450432096,True
638,CRBN,EOS,0.3242337055381634,0.3092369955965646,True
639,CRBN,ETH,0.38303421306348706,0.2684516567905235,True
640,CRBN,EVER,0.11127567476130837,0.5533165569915928,True
641,CRBN,FTM,0.3607460619331315,0.28308055047535907,True
642,CRBN,FLOW,0.3380187800713533,0.2990209804606925,True
643,CRBN,FSN,0.23464918846861,0.38798769469958694,True
644,CRBN,GNO,0.35926116334814834,0.2840894248945772,True
645,CRBN,GO,0.3139027144174958,0.31718369606009345,True
646,CRBN,ONE,0.3851685181644531,0.26709962640283036,True
647,CRBN,HBAR,0.33544376900821865,0.3008967304133834,True
648,CRBN,ICX,0.3290984986697862,0.30558230107731477,True
649,CRBN,IOTX,0.37638022501925344,0.2727204159017864,True
650,CRBN,KAR,0.32115968236328757,0.31157488262746225,True
651,CRBN,KAVA,0.326072875683211,0.30784885846905696,True
652,CRBN,KLAY,0.21417700747617813,0.40972947274288474,True
653,CRBN,KCS,0.3286659404730079,0.3059050473591979,True
654,CRBN,KUJI,0.0797510286420014,0.6160315291845856,True
655,CRBN,KSM,0.3678162100533893,0.27833685555618537,True
656,CRBN,TAU,0.14037317449348966,0.5052474087720591,True
657,CRBN,MATIC,0.42422727764013346,0.24374342236266433,True
658,CRBN,MTS,0.05103040283813211,0.688511066032301,True
659,CRBN,XIN,0.2938413420084646,0.33337666236279917,True
660,CRBN,GLMR,0.3063146854660099,0.3231869347458751,True
661,CRBN,MOVR,0.36576470229751845,0.27970319977845737,True
662,CRBN,MTV,0.31930076125398077,0.31299952437680134,True
663,CRBN,NEAR,0.34338000718229306,0.2951622908921354,True
664,CRBN,NEO,0.314951145081282,0.31636547995852315,True
665,CRBN,NULS,0.22373665679838833,0.39936806201562436,True
666,CRBN,ROSE,0.29819235548261747,0.32977566418448145,True
667,CRBN,ONT,0.3525191862402902,0.28872622320813845,True
668,CRBN,OSMO,0.3307107416002449,0.30438312336019435,True
669,CRBN,XPRT,0.21582988061725678,0.4079107334728137,True
670,CRBN,POLIS,0.06895458843430485,0.6410819191648585,True
671,CRBN,DOT,0.3458150374641604,0.2934302076293376,True
672,CRBN,XPR,0.2685289900973105,0.35538013816836456,True
673,CRBN,RON,0.3352437174270132,0.30104307283629417,True
674,CRBN,RBTC,0.37597195731823946,0.27298501005664766,True
675,CRBN,SCRT,0.30467702715776723,0.3245016340533321,True
676,CRBN,EROWAN,0.08314962191879938,0.6085830851190075,True
677,CRBN,SOL,0.3687154947261864,0.2777404912244993,True
678,CRBN,XOR,0.13470006116089306,0.5140345341850606,True
679,CRBN,FIS,0.23898372552772248,0.3835929740654689,True
680,CRBN,STARS,0.35533344980664966,0.2867794376506858,True
681,CRBN,XLM,0.3990800969496508,0.2584856058153543,True
682,CRBN,STEP,0.13852938829554937,0.5080751506182029,True
683,CRBN,TLOS,0.2817642057575658,0.3436442692558829,True
684,CRBN,XTZ,0.38829612105817113,0.26513321800617173,True
685,CRBN,RUNE,0.36141919459696564,0.28262466066299397,True
686,CRBN,TRX,0.273607911221274,0.35081464844469523,True
687,CRBN,UOS,0.3125825948373241,0.31821778855734795,True
688,CRBN,UMEE,0.23431508891701475,0.38832933443930107,True
689,CRBN,VLX,0.20280384894706216,0.42256741829571165,True
690,CRBN,VITE,0.23784693588558978,0.3847388340310919,True
691,CRBN,WAN,0.26367065912735416,0.3598218725342691,True
692,CRBN,WAVES,0.3236796239238624,0.30965674634629514,True
693,CRBN,ZIL,0.262905186078782,0.3605284826949038,True
694,CRBN,BNB,0.3512720166180966,0.289594186318997,True
695,ADA,CELO,0.7052347156725572,0.1305339003387368,True
696,ADA,CFX,0.46740256911253786,0.22068130586006796,True
697,ADA,CMCX,0.15047878755362257,0.49020511098371977,True
698,ADA,COTI,0.8152151473810301,0.10325326027543313,True
699,ADA,ITAMCUBE,0.0851121261238882,0.6043684088408336,True
700,ADA,DFI,0.7054650919015196,0.13046925909119544,True
701,ADA,EGLD,0.693395364010588,0.13390297256433004,True
702,ADA,EOS,0.7287804677032061,0.12410240630411573,True
703,ADA,ETH,0.8035344726055866,0.1058380208757328,True
704,ADA,EVER,0.18042155299609886,0.4496259080171634,True
705,ADA,FTM,0.7807016256738473,0.11109134567712176,True
706,ADA,FLOW,0.7628144059615847,0.11540080102064987,True
707,ADA,FSN,0.4610739820868644,0.22389688516117168,True
708,ADA,GNO,0.7487474639153915,0.11891533778059349,True
709,ADA,GO,0.6813759395419077,0.13741982892272064,True
710,ADA,ONE,0.7965282697909585,0.10742129570619652,True
711,ADA,HBAR,0.7900929545936027,0.10889776630346737,True
712,ADA,ICX,0.7801906993878098,0.11121202800796004,True
713,ADA,IOTX,0.7962147453099692,0.1074927326424947,True
714,ADA,KAR,0.6475003092672871,0.14788363172404617,True
715,ADA,KAVA,0.7098138446086348,0.12925550612511838,True
716,ADA,KLAY,0.647290715780664,0.14795101862018045,True
717,ADA,KCS,0.7351000497959822,0.1224348923263524,True
718,ADA,KUJI,0.0946398746223794,0.5847349839352959,True
719,ADA,KSM,0.7769854978026652,0.11197230296072425,True
720,ADA,TAU,0.27705608316948716,0.3477593758409342,True
721,ADA,MATIC,0.7879413637778397,0.10939621718600678,True
722,ADA,MTS,-0.028342577418204864,0.7652480395467308,False
723,ADA,XIN,0.6800771649555981,0.1378058046907421,True
724,ADA,GLMR,0.7334984917460335,0.12285519610462725,True
725,ADA,MOVR,0.7478707638056217,0.11913813786504301,True
726,ADA,MTV,0.6351945617495119,0.15189762696575004,True
727,ADA,NEAR,0.7909001520044043,0.10871139017826148,True
728,ADA,NEO,0.7310729927627233,0.1234946853651645,True
729,ADA,NULS,0.5705847416177073,0.17504255713006323,True
730,ADA,ROSE,0.7749236100562202,0.11246431256290246,True
731,ADA,ONT,0.7999140069150832,0.1066530597744414,True
732,ADA,OSMO,0.6580860391600419,0.1445234279327713,True
733,ADA,XPRT,0.4293526186142796,0.2408625497830178,True
734,ADA,POLIS,0.08282316741714082,0.6092902073358024,True
735,ADA,DOT,0.8505387804176284,0.09583562194931361,True
736,ADA,XPR,0.6624612808680398,0.14315902479258857,True
737,ADA,RON,0.6818123113827771,0.13729040947359084,True
738,ADA,RBTC,0.7839805957038083,0.11032015834421416,True
739,ADA,SCRT,0.67575033400014,0.1391001909870715,True
740,ADA,EROWAN,0.24676980681287833,0.3758700188939693,True
741,ADA,SOL,0.7701059930738479,0.11362291343906572,True
742,ADA,XOR,0.2660227105694281,0.3576622812563417,True
743,ADA,FIS,0.584127048139188,0.1698851196164699,True
744,ADA,STARS,0.6838417287386132,0.13669025921898437,True
745,ADA,XLM,0.8414591730072477,0.09768678673501363,True
746,ADA,STEP,0.21832278080288978,0.4051894663574539,True
747,ADA,TLOS,0.6199885672332435,0.1570236272227047,True
748,ADA,XTZ,0.7942817092319697,0.10793429503818841,True
749,ADA,RUNE,0.824765416173859,0.10118969374269915,True
750,ADA,TRX,0.6051155028497788,0.1622222264314832,True
751,ADA,UOS,0.684221048885717,0.13657840070908323,True
752,ADA,UMEE,0.4635515151044859,0.2226316045685921,True
753,ADA,VLX,0.4854221785086001,0.21181416643887063,True
754,ADA,VITE,0.6443018161394046,0.1489156509594255,True
755,ADA,WAN,0.6614388901848054,0.14347659129128554,True
756,ADA,WAVES,0.6569007269290209,0.1448955005463023,True
757,ADA,ZIL,0.6256927780174922,0.1550787630162762,True
758,ADA,BNB,0.783959182408586,0.11032517602911673,True
759,CELO,CFX,0.4597254889648283,0.2245890746877256,True
760,CELO,CMCX,0.07544185038060644,0.6257643845211929,True
761,CELO,COTI,0.6988255443652703,0.13234619758066513,True
762,CELO,ITAMCUBE,0.09408857508046976,0.5858356980678291,True
763,CELO,DFI,0.6069824461322691,0.1615593641375489,True
764,CELO,EGLD,0.5851711682043226,0.1694945572399782,True
765,CELO,EOS,0.625788302612453,0.1550464200878492,True
766,CELO,ETH,0.6798158141782934,0.13788361628028134,True
767,CELO,EVER,0.14582892967246322,0.49703288334412565,True
768,CELO,FTM,0.6577355007742508,0.14463335416447587,True
769,CELO,FLOW,0.6777230718789171,0.1385084089465537,True
770,CELO,FSN,0.4056612167086802,0.2545271030207529,True
771,CELO,GNO,0.6395455628786442,0.15046490141111646,True
772,CELO,GO,0.582513166379193,0.1704907766375935,True
773,CELO,ONE,0.7093388104425342,0.12938749486294288,True
774,CELO,HBAR,0.6983216207716841,0.13248983939525516,True
775,CELO,ICX,0.6880362364267272,0.13545883704580086,True
776,CELO,IOTX,0.6796989622889501,0.137918421857661,True
777,CELO,KAR,0.5550105598491768,0.18119110957613527,True
778,CELO,KAVA,0.5716715405067692,0.1746222841062317,True
779,CELO,KLAY,0.5569029923536144,0.1804312405906936,True
780,CELO,KCS,0.619635940871446,0.15714473401389384,True
781,CELO,KUJI,0.16169950070468525,0.47434331108707384,True
782,CELO,KSM,0.6449786051452495,0.1486966240514509,True
783,CELO,TAU,0.23714717817411377,0.38544653655862093,True
784,CELO,MATIC,0.692150859074773,0.13426254407047267,True
785,CELO,MTS,0.020008890676199622,0.8019402998301088,True
786,CELO,XIN,0.5844886390898717,0.16974975018350225,True
787,CELO,GLMR,0.6508513283307272,0.14681078287245053,True
788,CELO,MOVR,0.6677078709201315,0.1415413768451218,True
789,CELO,MTV,0.6034355905700168,0.16282125315287188,True
790,CELO,NEAR,0.7197449825404133,0.12652912523329407,True
791,CELO,NEO,0.667997930324006,0.1414525272494367,True
792,CELO,NULS,0.5221981245121383,0.19495603708156795,True
793,CELO,ROSE,0.6773792975351272,0.13861133726815156,True
794,CELO,ONT,0.7127996335592668,0.1284292212171272,True
795,CELO,OSMO,0.5206453018827429,0.19563615586977212,True
796,CELO,XPRT,0.37712294801773255,0.2722398645660803,True
797,CELO,POLIS,0.09873493070826844,0.5766855520434875,True
798,CELO,DOT,0.7061604645419772,0.13027435415715294,True
799,CELO,XPR,0.5264565373709573,0.19310461498339837,True
800,CELO,RON,0.5654228139602455,0.1770541973782228,True
801,CELO,RBTC,0.6817113930403101,0.13732032813738604,True
802,CELO,SCRT,0.6062139155911123,0.16183186943628647,True
803,CELO,EROWAN,0.19950911420991932,0.42639601671947036,True
804,CELO,SOL,0.6948864016357303,0.13347354348234464,True
805,CELO,XOR,0.2799310767275087,0.3452388286343956,True
806,CELO,FIS,0.5067072785216453,0.20186307811620585,True
807,CELO,STARS,0.5712027019049447,0.17480344911807666,True
808,CELO,XLM,0.7102328554239606,0.1291392041580176,True
809,CELO,STEP,0.1376624733274975,0.5094139656509684,True
810,CELO,TLOS,0.5589622520779723,0.17960844118322472,True
811,CELO,XTZ,0.6902779870762794,0.13480564077317903,True
812,CELO,RUNE,0.6972739702727131,0.1327890089266578,True
813,CELO,TRX,0.5015924301781145,0.20420458678535014,True
814,CELO,UOS,0.5858039185262388,0.16925835710103587,True
815,CELO,UMEE,0.4089099938546119,0.25259973792651824,True
816,CELO,VLX,0.3997509487089707,0.2580787317945017,True
817,CELO,VITE,0.595339820782297,0.16574258942261844,True
818,CELO,WAN,0.5718704816179622,0.17454547413445154,True
819,CELO,WAVES,0.5109741711198842,0.1999331664113123,True
820,CELO,ZIL,0.535166121882463,0.18937960419629007,True
821,CELO,BNB,0.6582238916365214,0.14448022339657018,True
822,CFX,CMCX,0.11260695057890845,0.5509403530508272,True
823,CFX,COTI,0.48735003222071804,0.2108900608473303,True
824,CFX,ITAMCUBE,-0.0030396972108519393,0.9221478818869793,False
825,CFX,DFI,0.4421778468493972,0.2338278087172796,True
826,CFX,EGLD,0.41681482706214834,0.24798234535382435,True
827,CFX,EOS,0.42400470765387827,0.24386944575158065,True
828,CFX,ETH,0.49428642353881913,0.20760323471753384,True
829,CFX,EVER,0.095182752073632,0.5836551095325548,True
830,CFX,FTM,0.509576774629455,0.20056288254997945,True
831,CFX,FLOW,0.4760150538743332,0.21639084609237347,True
832,CFX,FSN,0.2839679085483498,0.34174016701664434,True
833,CFX,GNO,0.4533613244538915,0.2278896460769939,True
834,CFX,GO,0.40053737729208533,0.2576027378617659,True
835,CFX,ONE,0.4897310679615476,0.20975511359275534,True
836,CFX,HBAR,0.41747078833591034,0.24760371516380508,True
837,CFX,ICX,0.48294052479239746,0.2130105988482247,True
838,CFX,IOTX,0.46986753053358266,0.21944336630271755,True
839,CFX,KAR,0.37529688007676615,0.2734232067801343,True
840,CFX,KAVA,0.4367937517248546,0.23675118859543398,True
841,CFX,KLAY,0.43338345366114966,0.23862509262673537,True
842,CFX,KCS,0.4475009648413323,0.23097907060900458,True
843,CFX,KUJI,0.06640326405497325,0.6473450501989286,True
844,CFX,KSM,0.487567437891742,0.21078613980723493,True
845,CFX,TAU,0.12951176099993367,0.5223022592016737,True
846,CFX,MATIC,0.5108134364325548,0.20000548438568477,True
847,CFX,MTS,0.051385510808790204,0.6874837039580194,True
848,CFX,XIN,0.43004089533102213,0.2404787514665977,True
849,CFX,GLMR,0.4155741876165147,0.2487003430948006,True
850,CFX,MOVR,0.46976068497965073,0.21949685863939028,True
851,CFX,MTV,0.37536796723751975,0.2733770233438664,True
852,CFX,NEAR,0.4513894122526918,0.22892376660417568,True
853,CFX,NEO,0.5634447761926246,0.17783188989132115,True
854,CFX,NULS,0.36996061496118593,0.2769173624691412,True
855,CFX,ROSE,0.41009571068102724,0.25190064466507234,True
856,CFX,ONT,0.5504038965079263,0.18305587788170108,True
857,CFX,OSMO,0.35894107831509087,0.28430747759555863,True
858,CFX,XPRT,0.2278520871791316,0.3950217881772934,True
859,CFX,POLIS,0.16277405392203995,0.47286760604548694,True
860,CFX,DOT,0.47856984264319147,0.21513673033134195,True
861,CFX,XPR,0.4299694288758554,0.24051856914723568,True
862,CFX,RON,0.4471859210863079,0.23114653498459126,True
863,CFX,RBTC,0.5177682459662164,0.19690340303891463,True
864,CFX,SCRT,0.4257313097388146,0.24289382745637444,True
865,CFX,EROWAN,0.11850719520178084,0.5406307957603838,True
866,CFX,SOL,0.4611222295326935,0.22387216545759592,True
867,CFX,XOR,0.20995271262320575,0.4144310141363948,True
868,CFX,FIS,0.30949423746631444,0.32065388584224797,True
869,CFX,STARS,0.36346337986581767,0.2812457237036806,True
870,CFX,XLM,0.4639194021470932,0.22244443301750383,True
871,CFX,STEP,0.08369014467091469,0.6074160877275634,True
872,CFX,TLOS,0.4015832469610179,0.2569713443932915,True
873,CFX,XTZ,0.46762080129713995,0.22057138057740022,True
874,CFX,RUNE,0.46265049977824757,0.22309079118273512,True
875,CFX,TRX,0.3433349702586879,0.29519444622186797,True
876,CFX,UOS,0.38493179500067437,0.26724917757210886,True
877,CFX,UMEE,0.30098811941558856,0.32748838241970535,True
878,CFX,VLX,0.29580541020280104,0.33174487043878864,True
879,CFX,VITE,0.4426585544468335,0.23356886721169368,True
880,CFX,WAN,0.4257990251893604,0.24285565895458483,True
881,CFX,WAVES,0.4348411117723959,0.23782200460873992,True
882,CFX,ZIL,0.3780355939716048,0.2716507805907513,True
883,CFX,BNB,0.44385065552717956,0.23292817048856151,True
884,CMCX,COTI,0.21606887614269504,0.4076487129828519,True
885,CMCX,ITAMCUBE,0.05995980441314975,0.6638329881711911,True
886,CMCX,DFI,0.1888740516889465,0.4391106434026134,True
887,CMCX,EGLD,0.19707641930839911,0.42925574621831697,True
888,CMCX,EOS,0.14543449392568178,0.49761928586851156,True
889,CMCX,ETH,0.13794134748174985,0.5089826363159825,True
890,CMCX,EVER,0.02869483011735063,0.7638349524627107,True
891,CMCX,FTM,0.14590356669889445,0.49692205034745607,True
892,CMCX,FLOW,0.14467136326780494,0.4987570878599853,True
893,CMCX,FSN,0.26227018487010423,0.3611160697029394,True
894,CMCX,GNO,0.13405275488528265,0.5150536938132454,True
895,CMCX,GO,0.2215392225933157,0.4017164876446091,True
896,CMCX,ONE,0.19100467513812514,0.43651856438560244,True
897,CMCX,HBAR,0.10907891560021282,0.5572794737059741,True
898,CMCX,ICX,0.2688818028958149,0.3550604412607866,True
899,CMCX,IOTX,0.22134619142307368,0.40192371779444747,True
900,CMCX,KAR,0.15958311856217797,0.47727131860612815,True
901,CMCX,KAVA,0.19640490665832758,0.4300501261284435,True
902,CMCX,KLAY,0.10870289207462253,0.5579631324690653,True
903,CMCX,KCS,0.26878208892474614,0.35515075689692943,True
904,CMCX,KUJI,-0.06566474237883545,0.6491849377741394,False
905,CMCX,KSM,0.17046519666243864,0.46251363215002217,True
906,CMCX,TAU,0.20205124582069023,0.42343751148172004,True
907,CMCX,MATIC,0.18675547149622002,0.4417110551391922,True
908,CMCX,MTS,0.007747272050279422,0.8760035434030639,True
909,CMCX,XIN,0.24178629788782782,0.3807881405194504,True
910,CMCX,GLMR,0.22211816648880942,0.40109586685925913,True
911,CMCX,MOVR,0.23861318985824995,0.38396594600272527,True
912,CMCX,MTV,0.17833869307640032,0.45227588190060475,True
